8.678344,15.04171
8.678344,15.33338
8.678344,15.62505
8.678344,15.91671
8.678344,16.20838
8.678344,16.50004
8.678344,16.7917
8.771911,17.08336
8.990233,17.37503
9.208556,17.66669
9.426878,17.95835
9.6452,18.25001
9.863522,18.54168
10.08184,18.83334
10.30017,19.125
10.54968,19.45833
10.768,19.74999
10.98632,20.04165
11.20464,20.33331
11.42297,20.62498
11.64129,20.91664
11.82842,21.16664
12.01556,21.4583
12.23388,21.74996
12.4522,22.04162
12.63933,22.33328
12.85766,22.62495
13.07598,22.91661
13.2943,23.20827
13.48143,23.49993
13.69976,23.7916
13.8557,24.08326
14.04283,24.37492
14.10521,24.66658
14.1364,24.95824
14.16759,25.24991
14.1364,25.4999
14.1364,25.79156
14.1364,26.08323
14.07402,26.37489
14.10521,26.66655
14.10521,26.95821
14.10521,27.24988
14.1364,27.54154
14.10521,27.8332
14.04283,28.12486
13.82451,28.41652
13.60619,28.70819
13.48143,28.99985
13.2943,29.29151
13.07598,29.58317
12.98241,29.87484
12.79528,30.1665
12.57695,30.45816
12.35863,30.74982
12.14031,31.04148
11.92199,31.33315
11.70367,31.62481
11.48534,31.91647
11.26702,32.20814
11.0487,32.49982
10.83038,32.79149
10.61206,33.08317
10.39373,33.37484
10.17541,33.66652
9.957089,33.95819
9.738767,34.24987
9.520444,34.54155
9.302122,34.83322
9.083799,35.1249
8.834289,35.45824
8.615967,35.74992
8.397644,36.04159
8.179322,36.37494
7.961,36.66661
7.742678,36.95829
7.555544,37.24996
7.337222,37.54164
7.1189,37.83331
6.900578,38.12499
6.713445,38.41666
6.495122,38.70834
6.2768,39.00002
6.058477,39.33336
5.840156,39.6667
5.621833,40.00005
5.403511,40.33339
5.185189,40.62506
4.966866,40.91674
4.810922,41.20842
4.5926,41.50009
4.343089,41.83344
4.124767,42.12511
3.906445,42.41679
3.719311,42.70846
3.532178,43.00014
3.4698,43.29181
3.4698,43.58349
3.4698,43.87516
3.4698,44.20851
3.4698,44.50018
3.4698,44.79186
3.4698,45.1252
3.4698,45.37521
3.4698,45.62522
3.4698,45.91689
3.4698,46.20857
3.4698,46.50024
3.4698,46.79192
3.4698,47.16693
3.4698,47.50027
3.4698,47.79195
3.4698,48.12529
3.4698,48.41697
3.4698,48.70864
3.4698,49.00032
3.4698,49.292
3.4698,49.58367
3.4698,49.87535
3.4698,50.16702
3.4698,50.50037
3.4698,50.79204
3.4698,51.12539
3.4698,51.41706
3.4698,51.70874
3.4698,52.00041
3.4698,52.29209
3.4698,52.58376
3.4698,52.87544
3.4698,53.16711
3.4698,53.45879
3.4698,53.75047
3.4698,54.04214
3.4698,54.37548
3.4698,54.66716
3.4698,54.95884
3.4698,55.25051
3.4698,55.54219
3.4698,55.83386
3.4698,56.12554
3.4698,56.41721
3.4698,56.70889
3.4698,57.00056
3.4698,57.29224
3.4698,57.58392
3.4698,57.87559
3.4698,58.16727
3.4698,58.45894
3.4698,58.75062
3.4698,59.04229
3.4698,59.33397
3.4698,59.62564
3.4698,59.91732
3.4698,60.209
3.4698,60.50067
3.4698,60.79235
3.4698,61.08402
3.4698,61.3757
3.4698,61.66737
3.4698,61.95905
3.4698,62.29239
3.4698,62.5424
3.4698,62.83408
3.4698,63.12575
3.4698,63.41743
3.500989,63.7091
3.500989,64.00078
3.500989,64.29243
3.563367,64.58408
3.656933,64.87572
3.7505,65.16737
3.875256,65.45902
4.062389,65.75067
4.249522,66.08398
4.436656,66.37563
4.623789,66.66728
4.810922,66.95893
5.029244,67.25058
5.216378,67.54223
5.465889,67.87554
5.7154,68.20885
5.933722,68.5005
6.152044,68.79215
6.183233,69.0838
6.183233,69.41711
6.183233,69.70876
6.183233,70.04208
6.183233,70.33372
6.183233,70.62537
6.183233,70.91702
6.183233,71.20867
6.183233,71.50032
6.183233,71.79197
6.183233,72.08362
6.183233,72.37527
6.183233,72.70858
6.183233,73.00023
6.183233,73.29188
6.183233,73.58353
6.183233,73.87518
6.183233,74.16682
6.183233,74.45847
6.183233,74.75012
6.183233,75.04177
6.183233,75.33342
6.183233,75.62507
6.183233,75.91672
6.183233,76.20837
6.183233,76.50002
6.183233,76.79166
6.183233,77.08331
6.183233,77.37496
6.183233,77.70827
6.183233,78.04159
6.183233,78.33324
6.152044,78.62489
6.152044,78.91653
6.152044,79.20818
6.089666,79.5415
6.027289,79.83315
5.902533,80.16646
5.777778,80.45811
5.590644,80.74976
5.403511,81.0414
5.216378,81.37472
5.029244,81.70803
4.779733,82.04134
4.530222,82.37466
4.3119,82.70797
4.062389,83.04128
3.844067,83.33293
3.625744,83.62458
3.4698,83.95789
3.4698,84.33287
3.4698,84.62452
3.4698,84.95783
3.4698,85.24948
3.4698,85.54113
3.4698,85.87444
3.4698,86.16609
3.4698,86.4994
3.4698,86.79105
3.4698,87.12437
3.4698,87.41602
3.4698,87.70766
3.4698,87.99931
3.4698,88.29096
3.4698,88.62428
3.4698,88.91592
3.4698,89.24924
3.4698,89.54089
3.4698,89.83253
3.4698,90.12418
3.4698,90.41583
3.4698,90.70748
3.4698,90.99913
3.4698,91.29078
3.4698,91.62409
3.4698,91.99907
3.4698,92.33238
3.4698,92.62403
3.4698,92.91568
3.4698,93.24899
3.4698,93.58231
3.4698,93.87395
3.4698,94.1656
3.4698,94.45725
3.4698,94.83223
3.4698,95.16554
3.4698,95.45719
3.4698,95.74884
3.4698,96.04049
3.4698,96.33214
3.4698,96.62379
3.4698,96.91544
3.4698,97.20708
3.4698,97.49873
3.4698,97.79038
3.4698,98.08203
3.4698,98.37368
3.4698,98.66533
3.4698,98.95698
3.4698,99.33195
3.4698,99.6236
3.4698,99.91525
3.4698,100.2486
3.4698,100.5819
3.4698,100.8735
3.4698,101.1652
3.4698,101.4985
3.4698,101.7901
3.4698,102.0818
3.4698,102.4151
3.4698,102.7067
3.4698,103.0401
3.4698,103.3734
3.4698,103.7067
3.4698,104.04
3.4698,104.3733
3.4698,104.7066
3.4698,105.0399
3.4698,105.3316
3.4698,105.6232
3.4698,105.9149
3.4698,106.2065
3.4698,106.5398
3.4698,106.8315
3.4698,107.1231
3.4698,107.4148
3.4698,107.7064
3.4698,107.9981
3.4698,108.2897
3.4698,108.6231
3.4698,108.9147
3.4698,109.2064
3.4698,109.498
3.4698,109.7896
3.4698,110.0813
3.4698,110.3729
3.4698,110.6646
3.4698,110.9562
3.4698,111.2479
3.4698,111.5812
3.4698,111.8729
3.4698,112.2062
3.4698,112.5395
3.4698,112.8311
3.4698,113.1228
3.4698,113.4561
3.4698,113.7477
3.4698,114.0394
3.4698,114.4144
3.4698,114.706
3.4698,114.9977
3.4698,115.2893
3.4698,115.581
3.4698,115.8726
3.4698,116.1643
3.4698,116.5392
3.4698,116.8309
3.4698,117.1225
3.4698,117.4142
3.4698,117.7058
3.4698,117.9975
3.4698,118.3308
3.4698,118.6224
3.4698,118.9141
3.4698,119.2474
3.4698,119.5807
3.4698,119.914
3.4698,120.2057
3.4698,120.4973
3.4698,120.8306
3.4698,121.164
3.4698,121.4556
3.4698,121.7473
3.4698,122.0389
3.4698,122.3306
3.4698,122.6222
3.4698,122.9555
3.4698,123.2472
3.4698,123.5805
3.4698,123.8721
3.4698,124.1638
3.4698,124.4554
3.4698,124.7471
3.4698,125.0387
3.4698,125.3304
3.4698,125.622
3.4698,125.9137
3.4698,126.2053
3.4698,126.497
3.4698,126.8303
3.4698,127.1219
3.4698,127.4136
3.4698,127.7052
3.4698,127.9969
3.4698,128.2886
3.4698,128.5803
3.4698,128.872
3.4698,129.1637
3.4698,129.4554
3.4698,129.7471
3.4698,130.0388
3.4698,130.3305
3.4698,130.6222
3.4698,130.9139
3.4698,131.2056
3.4698,131.4973
3.4698,131.789
3.4698,132.0807
3.4698,132.3724
3.4698,132.6641
3.4698,132.9558
3.4698,133.2475
3.4698,133.5809
3.4698,133.8726
3.4698,134.2893
3.4698,134.581
3.4698,134.9144
3.4698,135.2061
3.4698,135.4978
3.4698,135.8728
3.4698,136.2062
3.4698,136.4979
3.4698,136.7896
3.4698,137.0813
3.4698,137.373
3.4698,137.7064
3.4698,137.9981
3.4698,138.2898
3.4698,138.5815
3.4698,138.9565
3.4698,139.2482
3.4698,139.5816
3.4698,139.8733
3.4698,140.165
3.4698,140.4567
3.4698,140.7484
3.4698,141.0401
3.4698,141.3318
3.4698,141.6235
3.4698,141.9152
3.4698,142.2069
3.4698,142.4986
3.4698,142.7903
3.4698,143.082
3.4698,143.3737
3.4698,143.6655
3.4698,143.9572
3.4698,144.2489
3.4698,144.5822
3.4698,144.8739
3.4698,145.1656
3.4698,145.4573
3.4698,145.749
3.4698,146.0407
3.4698,146.3741
3.4698,146.6658
3.4698,146.9575
3.4698,147.2492
3.4698,147.5826
3.4698,147.8743
3.4698,148.166
3.4698,148.4577
3.4698,148.7494
3.4698,149.0411
3.4698,149.3328
3.4698,149.6245
3.4698,149.9162
3.4698,150.2496
3.4698,151.3747
3.4698,151.6664
3.4698,151.9581
3.4698,152.2498
3.4698,152.5832
3.4698,152.8749
3.4698,153.1666
3.4698,153.4583
3.4698,153.75
3.4698,154.0417
3.4698,154.3334
3.500989,154.6251
3.563367,154.9168
3.656933,155.2502
3.7505,155.5419
3.875256,155.8336
4.0312,156.1253
4.218333,156.417
4.405467,156.7504
4.561411,157.0421
4.779733,157.3755
4.998055,157.6672
5.247567,158.0005
5.4347,158.2922
5.653022,158.5839
5.840156,158.8756
6.058477,159.1673
6.2768,159.5007
6.495122,159.7924
6.651067,160.0841
6.869389,160.3758
7.087711,160.6675
7.212467,160.9592
7.430789,161.2509
7.617922,161.5426
7.836245,161.8343
8.085755,162.1677
8.304077,162.4594
8.5224,162.7511
8.740722,163.0428
8.927855,163.3345
9.146178,163.6262
9.364499,163.9179
9.582822,164.2096
9.801145,164.5013
10.01947,164.793
10.23779,165.0847
10.4873,165.4181
10.70562,165.7098
10.73681,166.0015
10.73681,166.2932
10.73681,166.5849
10.73681,166.8766
10.73681,167.1683
10.73681,167.46
10.73681,167.7517
10.73681,168.0434
10.73681,168.3351
10.73681,168.6268
10.73681,168.9185
10.73681,169.2102
10.70562,169.5019
10.64324,169.7936
10.61206,170.0853
10.45611,170.4187
10.39373,170.7104
10.23779,171.0021
10.08184,171.2938
9.894711,171.5855
9.738767,171.8772
9.551634,172.1689
9.364499,172.4606
9.146178,172.7523
8.959044,173.044
8.740722,173.3357
8.5224,173.6274
8.335266,173.9191
8.116944,174.2108
7.929811,174.5025
7.711489,174.7943
7.555544,175.086
7.337222,175.3777
7.1189,175.6694
6.994144,175.9611
6.775822,176.2528
6.588689,176.5445
6.370367,176.8362
6.120855,177.1695
5.902533,177.4612
5.684211,177.7529
5.465889,178.0446
5.278756,178.3363
5.060433,178.6281
4.842111,178.9198
4.623789,179.2115
4.405467,179.5032
4.187144,179.7949
3.968822,180.0866
3.7505,180.3783
3.532178,180.67
3.4698,180.9617
3.4698,181.2534
3.4698,181.5451
3.4698,181.8368
3.4698,182.1285
3.4698,182.4202
3.4698,182.7119
3.4698,183.0036
3.4698,183.2953
3.4698,183.587
3.4698,183.8787
3.4698,184.1704
3.4698,184.4621
3.4698,184.7538
