13194.07,2000,5439.162,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439
13195.14,2000,5439.324,13193.71,2000,5439.821,13193.1,2000,5440.079,13193.8,2000,5439.733,13193.72,2000,5439.813,13193.76,2000,5439.77,13193.65,2000,5439.869,13193.59,2000,5439.91,13193.35,2000,5440.025,13193.77,2000,5439.761,13193.65,2000,5439.867,13194.05,2000,5439.247,13193.81,2000,5439.719,13194.04,2000,5439.303,13193.33,2000,5440.031,13193.13,2000,5440.075,13193.83,2000,5439.701,13193.95,2000,5439.517,13193.63,2000,5439.878,13194.07,2000,5439.149
13196.16,2000,5439.689,13194.38,2000,5440.666,13193.16,2000,5441.16,13194.62,2000,5440.441,13194.44,2000,5440.618,13194.55,2000,5440.515,13194.26,2000,5440.759,13194.15,2000,5440.838,13193.66,2000,5441.063,13194.57,2000,5440.497,13194.27,2000,5440.756,13195.12,2000,5439.46,13194.64,2000,5440.411,13195.09,2000,5439.571,13193.63,2000,5441.072,13193.23,2000,5441.154,13194.67,2000,5440.375,13194.92,2000,5440.003,13194.24,2000,5440.776,13195.15,2000,5439.263
13197.18,2000,5440.056,13195.04,2000,5441.532,13193.18,2000,5442.243,13195.46,2000,5441.121,13195.17,2000,5441.42,13195.36,2000,5441.234,13194.85,2000,5441.669,13194.67,2000,5441.785,13193.94,2000,5442.109,13195.38,2000,5441.207,13194.86,2000,5441.664,13196.18,2000,5439.638,13195.5,2000,5441.076,13196.15,2000,5439.806,13193.89,2000,5442.123,13193.29,2000,5442.235,13195.54,2000,5441.021,13195.9,2000,5440.457,13194.81,2000,5441.694,13196.23,2000,5439.341
13198.2,2000,5440.421,13195.66,2000,5442.418,13193.17,2000,5443.327,13196.33,2000,5441.773,13195.9,2000,5442.221,13196.19,2000,5441.926,13195.41,2000,5442.598,13195.17,2000,5442.748,13194.18,2000,5443.165,13196.23,2000,5441.889,13195.42,2000,5442.591,13197.26,2000,5439.78,13196.38,2000,5441.712,13197.21,2000,5440.005,13194.12,2000,5443.182,13193.32,2000,5443.318,13196.43,2000,5441.638,13196.9,2000,5440.878,13195.36,2000,5442.63,13197.31,2000,5439.384
13199.22,2000,5440.787,13196.25,2000,5443.325,13193.13,2000,5444.409,13197.21,2000,5442.397,13196.63,2000,5443.022,13197.05,2000,5442.59,13195.94,2000,5443.544,13195.63,2000,5443.727,13194.39,2000,5444.227,13197.09,2000,5442.543,13195.95,2000,5443.536,13198.34,2000,5439.888,13197.27,2000,5442.319,13198.28,2000,5440.17,13194.32,2000,5444.248,13193.31,2000,5444.402,13197.34,2000,5442.226,13197.91,2000,5441.267,13195.87,2000,5443.584,13198.39,2000,5439.392
13200.12,2000,5441.391,13196.81,2000,5444.251,13193.05,2000,5445.49,13198.12,2000,5442.991,13197.36,2000,5443.823,13197.92,2000,5443.227,13196.43,2000,5444.508,13196.06,2000,5444.721,13194.57,2000,5445.296,13197.97,2000,5443.169,13196.45,2000,5444.498,13199.42,2000,5439.96,13198.19,2000,5442.896,13199.36,2000,5440.299,13194.48,2000,5445.319,13193.26,2000,5445.484,13198.27,2000,5442.783,13198.94,2000,5441.622,13196.36,2000,5444.554,13199.48,2000,5439.364
13201.02,2000,5441.994,13197.34,2000,5445.194,13192.93,2000,5446.567,13199.04,2000,5443.556,13198.09,2000,5444.623,13198.82,2000,5443.833,13196.9,2000,5445.487,13196.46,2000,5445.728,13194.71,2000,5446.37,13198.88,2000,5443.766,13196.92,2000,5445.476,13200.5,2000,5439.997,13199.12,2000,5443.444,13200.44,2000,5440.394,13194.6,2000,5446.395,13193.18,2000,5446.565,13199.22,2000,5443.31,13199.97,2000,5441.943,13196.81,2000,5445.539,13200.56,2000,5439.3
13201.92,2000,5442.598,13197.85,2000,5446.155,13192.78,2000,5447.64,13199.98,2000,5444.089,13198.82,2000,5445.423,13199.74,2000,5444.411,13197.33,2000,5446.48,13196.83,2000,5446.748,13194.82,2000,5447.448,13199.8,2000,5444.332,13197.35,2000,5446.468,13201.58,2000,5439.999,13200.08,2000,5443.96,13201.52,2000,5440.452,13194.69,2000,5447.475,13193.06,2000,5447.642,13200.18,2000,5443.806,13201.02,2000,5442.23,13197.23,2000,5446.539,13201.64,2000,5439.202
13202.82,2000,5443.201,13198.32,2000,5447.131,13192.59,2000,5448.707,13200.94,2000,5444.592,13199.55,2000,5446.223,13200.67,2000,5444.958,13197.73,2000,5447.488,13197.16,2000,5447.779,13194.89,2000,5448.529,13200.74,2000,5444.868,13197.75,2000,5447.474,13202.67,2000,5439.964,13201.04,2000,5444.445,13202.6,2000,5440.476,13194.74,2000,5448.557,13192.91,2000,5448.715,13201.16,2000,5444.27,13202.07,2000,5442.483,13197.61,2000,5447.551,13202.71,2000,5439.068
13203.72,2000,5443.805,13198.75,2000,5448.123,13192.37,2000,5449.768,13201.92,2000,5445.063,13200.28,2000,5447.022,13201.63,2000,5445.474,13198.09,2000,5448.507,13197.46,2000,5448.82,13194.92,2000,5449.612,13201.7,2000,5445.373,13198.12,2000,5448.492,13203.75,2000,5439.895,13202.03,2000,5444.897,13203.68,2000,5440.463,13194.76,2000,5449.64,13192.73,2000,5449.782,13202.16,2000,5444.701,13203.13,2000,5442.702,13197.96,2000,5448.576,13203.78,2000,5438.899
13204.41,2000,5444.64,13199.16,2000,5449.127,13192.12,2000,5450.82,13202.91,2000,5445.501,13201.01,2000,5447.822,13202.6,2000,5445.958,13198.42,2000,5449.539,13197.72,2000,5449.871,13194.92,2000,5450.696,13202.68,2000,5445.846,13198.46,2000,5449.522,13204.83,2000,5439.79,13203.03,2000,5445.318,13204.77,2000,5440.416,13194.75,2000,5450.723,13192.51,2000,5450.843,13203.16,2000,5445.1,13204.2,2000,5442.886,13198.28,2000,5449.611,13204.85,2000,5438.695
13205.1,2000,5445.476,13199.53,2000,5450.145,13191.83,2000,5451.864,13203.91,2000,5445.908,13201.74,2000,5448.622,13203.58,2000,5446.411,13198.72,2000,5450.58,13197.95,2000,5450.93,13194.88,2000,5451.778,13203.67,2000,5446.288,13198.76,2000,5450.563,13205.9,2000,5439.65,13204.04,2000,5445.706,13205.85,2000,5440.333,13194.69,2000,5451.805,13192.25,2000,5451.896,13204.18,2000,5445.466,13205.27,2000,5443.034,13198.57,2000,5450.657,13205.9,2000,5438.456
13205.79,2000,5446.311,13199.87,2000,5451.174,13191.5,2000,5452.898,13204.93,2000,5446.281,13202.47,2000,5449.422,13204.58,2000,5446.832,13198.99,2000,5451.631,13198.15,2000,5451.996,13194.81,2000,5452.859,13204.67,2000,5446.696,13199.03,2000,5451.613,13206.97,2000,5439.475,13205.06,2000,5446.06,13206.92,2000,5440.215,13194.6,2000,5452.884,13191.96,2000,5452.939,13205.21,2000,5445.798,13206.35,2000,5443.147,13198.82,2000,5451.711,13206.95,2000,5438.183
