5790.071,2000,6245.762,5789,2000,6245.6,5789,2000,6245.6,5789,2000,6245.6,5789,2000,6245.601,5789,2000,6245.6,5789,2000,6245.6,5789,2000,6245.6,5789,2000,6245.6,5789,2000,6245.6
5791.143,2000,6245.924,5789.536,2000,6246.542,5789.885,2000,6246.225,5789.347,2000,6246.626,5789.58,2000,6246.516,5790.077,2000,6245.714,5789.548,2000,6246.535,5790.012,2000,6245.987,5789.116,2000,6246.677,5790.06,2000,6245.825
5792.162,2000,6246.29,5790.041,2000,6247.5,5790.791,2000,6246.82,5789.661,2000,6247.664,5790.189,2000,6247.412,5791.158,2000,6245.793,5790.066,2000,6247.486,5791.036,2000,6246.34,5789.196,2000,6247.758,5791.126,2000,6246.016
5793.182,2000,6246.656,5790.515,2000,6248.475,5791.714,2000,6247.385,5789.94,2000,6248.71,5790.827,2000,6248.287,5792.24,2000,6245.837,5790.552,2000,6248.455,5792.071,2000,6246.659,5789.241,2000,6248.84,5792.198,2000,6246.171
5794.201,2000,6247.021,5790.956,2000,6249.464,5792.656,2000,6247.92,5790.185,2000,6249.766,5791.494,2000,6249.141,5793.324,2000,6245.845,5791.006,2000,6249.438,5793.116,2000,6246.945,5789.251,2000,6249.924,5793.275,2000,6246.291
5795.221,2000,6247.388,5791.365,2000,6250.467,5793.615,2000,6248.424,5790.396,2000,6250.828,5792.188,2000,6249.973,5794.407,2000,6245.818,5791.428,2000,6250.436,5794.17,2000,6247.196,5789.225,2000,6251.007,5794.355,2000,6246.376
5796.12,2000,6247.991,5791.74,2000,6251.483,5794.59,2000,6248.896,5790.571,2000,6251.897,5792.903,2000,6250.787,5795.488,2000,6245.755,5791.816,2000,6251.447,5795.231,2000,6247.413,5789.164,2000,6252.088,5795.437,2000,6246.426
5797.02,2000,6248.595,5792.083,2000,6252.511,5795.58,2000,6249.336,5790.711,2000,6252.971,5793.624,2000,6251.595,5796.567,2000,6245.657,5792.172,2000,6252.471,5796.299,2000,6247.594,5789.067,2000,6253.167,5796.52,2000,6246.44
5797.919,2000,6249.198,5792.391,2000,6253.55,5796.584,2000,6249.744,5790.817,2000,6254.049,5794.35,2000,6252.399,5797.643,2000,6245.524,5792.494,2000,6253.505,5797.373,2000,6247.741,5788.936,2000,6254.243,5797.603,2000,6246.418
5798.818,2000,6249.802,5792.666,2000,6254.598,5797.601,2000,6250.118,5790.887,2000,6255.13,5795.08,2000,6253.2,5798.713,2000,6245.355,5792.781,2000,6254.55,5798.45,2000,6247.852,5788.769,2000,6255.313,5798.685,2000,6246.362
5799.718,2000,6250.405,5792.905,2000,6255.654,5798.629,2000,6250.459,5790.921,2000,6256.213,5795.812,2000,6253.998,5799.777,2000,6245.152,5793.035,2000,6255.603,5799.531,2000,6247.928,5788.567,2000,6256.377,5799.765,2000,6246.27
5800.408,2000,6251.241,5793.11,2000,6256.718,5799.668,2000,6250.766,5790.92,2000,6257.297,5796.547,2000,6254.794,5800.833,2000,6244.915,5793.253,2000,6256.664,5800.613,2000,6247.969,5788.331,2000,6257.435,5800.84,2000,6246.142
