13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5565,5439
13193,791.5579,5439
13193,791.5879,5439
13193,791.6207,5439
13193,791.6819,5439
13193,791.74,5439
13193,791.8358,5439
13193,791.9062,5439
13193,792.0393,5439
13193,792.1898,5439
13193,792.3086,5439
13193,792.4335,5439
13193,792.6683,5439
13193,792.8632,5439
13193,792.9095,5439
13193,793.2629,5439
13193,793.3672,5439
13193,793.6063,5439
13193,793.7939,5439
13193,794.0696,5439
13193,794.2733,5439
13193,794.5704,5439
13193,794.7888,5439
13193,795.1059,5439.001
13193,795.4149,5439.001
13193,795.704,5439.001
13193,795.9598,5439.001
13193,796.2125,5439.002
13193,796.6589,5439.002
13193,797.0303,5439.003
13192.99,797.1931,5439.003
13192.99,797.5576,5439.003
13192.99,798.0062,5439.004
13192.99,798.2749,5439.017
13193,798.4324,5439.038
13193.03,798.8576,5439.198
13193.07,799.1518,5439.377
13193.1,799.342,5439.536
13193.19,799.7113,5439.92
13193.27,799.9774,5440.282
13193.36,800.2357,5440.694
13193.47,800.4862,5441.157
13193.59,800.7292,5441.667
13193.71,800.9497,5442.184
13193.8,801.1032,5442.581
13194.01,801.4139,5443.487
13194.18,801.6284,5444.182
13194.36,801.8353,5444.927
13194.59,802.0878,5445.934
13194.75,802.2502,5446.617
13194.85,802.3456,5447.043
13195.15,802.6027,5448.299
13195.37,802.7803,5449.231
13195.6,802.9514,5450.209
13195.84,803.1174,5451.218
13196.09,803.2784,5452.26
13196.35,803.4347,5453.333
13196.6,803.5766,5454.358
13196.78,803.6752,5455.109
13197.18,803.8763,5456.731
13197.48,804.0215,5457.918
13197.79,804.181,5459.137
13198.11,804.3516,5460.379
13198.45,804.5331,5461.646
13198.79,804.7253,5462.936
13199.14,804.9257,5464.249
13199.51,805.1275,5465.583
13199.88,805.3212,5466.941
13200.17,805.4604,5467.95
13200.62,805.6746,5469.579
13201.17,805.9153,5471.523
13201.51,806.0586,5472.719
13201.72,806.1428,5473.446
13202.32,806.3693,5475.507
13202.75,806.5257,5476.997
13203.19,806.6766,5478.509
13203.64,806.8229,5480.034
13204.1,806.965,5481.575
13204.56,807.1028,5483.132
13205.03,807.2364,5484.702
13205.51,807.3661,5486.285
13205.99,807.491,5487.887
13206.48,807.6121,5489.501
13206.88,807.7067,5490.798
13207.39,807.821,5492.435
13208.01,807.9539,5494.41
13208.53,808.061,5496.067
13209.07,808.1648,5497.734
13209.62,808.2656,5499.409
13210.19,808.3625,5501.095
13210.76,808.4567,5502.787
13211.35,808.548,5504.485
13211.94,808.6367,5506.189
13212.56,808.7227,5507.899
13213.18,808.8061,5509.613
13213.61,808.86,5510.759
13214.47,808.9648,5513.058
13215.15,809.0401,5514.782
13215.65,809.0942,5516.048
13216.46,809.1774,5518.068
13217.25,809.2532,5519.97
13217.99,809.3199,5521.701
13218.75,809.3846,5523.431
13219.52,809.4473,5525.16
13220.3,809.5082,5526.889
13221.11,809.5668,5528.614
13221.93,809.6237,5530.337
13222.6,809.6681,5531.713
13223.46,809.7218,5533.432
13224.69,809.7943,5535.829
13225.58,809.8446,5537.534
13226.04,809.869,5538.386
13227.25,809.9308,5540.592
13228.21,809.9764,5542.282
13229.18,810.0206,5543.965
13230.18,810.0634,5545.64
13231.19,810.105,5547.306
13232.14,810.1428,5548.854
13232.84,810.1692,5549.959
13234.34,810.2224,5552.255
13235.42,810.259,5553.887
13236.53,810.2945,5555.504
13237.97,810.3378,5557.539
13238.92,810.3657,5558.869
13239.5,810.3821,5559.667
13241.16,810.426,5561.868
13242.36,810.4565,5563.429
13243.59,810.4858,5564.973
13244.83,810.5143,5566.505
13246.35,810.5472,5568.324
13247.5,810.5714,5569.677
13247.83,810.578,5570.051
13250.53,810.6296,5573.073
13251.87,810.6536,5574.525
13252.69,810.6677,5575.388
13253.66,810.6838,5576.388
13255.46,810.7127,5578.22
13256.87,810.7343,5579.61
13258.3,810.7552,5580.984
13259.74,810.7753,5582.336
13260.82,810.7897,5583.317
13262.99,810.8176,5585.251
13264.49,810.8358,5586.546
13265.7,810.8501,5587.575
13267.22,810.8676,5588.844
13268.26,810.8788,5589.681
13270.33,810.9005,5591.334
13272.43,810.9213,5592.955
13273.49,810.9313,5593.755
13274.61,810.9417,5594.588
13276.92,810.9621,5596.265
13278.83,810.9781,5597.606
13279.64,810.9847,5598.173
13281.47,810.9991,5599.404
13283.3,811.0129,5600.611
13284.98,811.0251,5601.688
13286.68,811.0369,5602.748
13288.39,811.0483,5603.788
13290.1,811.0594,5604.808
13291.84,811.0702,5605.804
13293.58,811.0804,5606.78
13295.34,811.0906,5607.735
13296.88,811.0991,5608.548
13298.36,811.1071,5609.313
13300.93,811.1203,5610.587
13303.12,811.1311,5611.641
13304.48,811.1376,5612.271
13306.12,811.1451,5613.012
13307.95,811.1533,5613.819
13309.79,811.1613,5614.606
13311.63,811.169,5615.375
13313.5,811.1763,5616.123
13315.37,811.1835,5616.851
13317.63,811.1918,5617.702
13319.51,811.1986,5618.397
13320.45,811.2018,5618.738
13322.92,811.2102,5619.604
13324.83,811.2163,5620.249
13326.75,811.2222,5620.881
13328.67,811.2279,5621.499
13330.6,811.2335,5622.104
13332.41,811.2386,5622.656
13333.71,811.2421,5623.044
13336.43,811.2492,5623.837
13338.38,811.2541,5624.39
13340.34,811.259,5624.929
13342.31,811.2635,5625.457
13343.88,811.2671,5625.873
13345.86,811.2715,5626.381
13348.64,811.2773,5627.073
13350.82,811.2817,5627.605
13352.32,811.2846,5627.962
13354.21,811.2883,5628.403
13356.21,811.2919,5628.859
13358.22,811.2954,5629.305
13360.23,811.2989,5629.74
13362.24,811.3022,5630.165
13364.25,811.3054,5630.574
13366.28,811.3085,5630.973
13368.31,811.3115,5631.358
13370.06,811.314,5631.682
13371.76,811.3163,5631.983
13374.4,811.3199,5632.431
13376.44,811.3225,5632.758
13378.49,811.3251,5633.072
13380.54,811.3276,5633.366
13382.04,811.3295,5633.572
13383.82,811.3315,5633.803
13387.5,811.3356,5634.241
13388.53,811.3366,5634.351
13389.98,811.3381,5634.499
13392.03,811.3403,5634.693
13394.09,811.3423,5634.87
13396.16,811.3443,5635.025
13398.22,811.3463,5635.16
13400.28,811.3481,5635.28
13402.34,811.35,5635.379
13404.41,811.3517,5635.46
13406.47,811.3535,5635.523
13408.54,811.3552,5635.571
13411.43,811.3574,5635.611
13412.81,811.3585,5635.618
13414.75,811.3599,5635.617
13416.81,811.3615,5635.6
13418.89,811.3629,5635.569
13420.95,811.3643,5635.525
13423.03,811.3656,5635.468
13425.1,811.3669,5635.396
13427.58,811.3684,5635.292
13429.24,811.3693,5635.216
13431.32,811.3705,5635.107
13433.39,811.3717,5634.987
13435.47,811.3729,5634.856
13437.54,811.3739,5634.714
13439.62,811.3749,5634.561
13442.24,811.3763,5634.353
13442.94,811.3766,5634.296
13445.72,811.3776,5634.07
13448.4,811.3784,5633.853
13449.64,811.3787,5633.752
13451.33,811.3792,5633.614
13453.53,811.3798,5633.436
13454.11,811.3799,5633.388
13456.97,811.3806,5633.157
13457.38,811.3806,5633.124
13459.54,811.3812,5632.949
13461.04,811.3816,5632.828
13462.49,811.3819,5632.709
13463.89,811.3822,5632.596
13465.25,811.3825,5632.485
13466.57,811.3829,5632.377
13467.85,811.3833,5632.274
13469.33,811.3838,5632.154
13470.52,811.3842,5632.057
13471.22,811.3843,5632
13472.94,811.3848,5631.86
13473.68,811.385,5631.8
13475,811.3854,5631.693
13475.35,811.3856,5631.664
13476.94,811.3862,5631.535
13477.51,811.3864,5631.488
13478.93,811.3868,5631.361
13479.27,811.387,5631.325
13480.69,811.3879,5631.156
13481.74,811.3885,5631.012
13482.84,811.3893,5630.85
13483.95,811.39,5630.674
13485.05,811.3905,5630.495
13486.12,811.3909,5630.321
13487.16,811.3912,5630.153
13488.15,811.3915,5629.99
13489.12,811.3916,5629.833
13490.09,811.3918,5629.669
13491.09,811.3923,5629.488
13492.12,811.3926,5629.291
13493.19,811.3931,5629.08
13493.84,811.3934,5628.944
13495.32,811.3939,5628.638
13496.33,811.3941,5628.424
13497.42,811.3942,5628.2
13498.4,811.3943,5627.995
13499.02,811.3943,5627.866
13500.1,811.3945,5627.642
13500.97,811.3945,5627.461
13501.82,811.3947,5627.285
13502.63,811.3947,5627.115
13503.74,811.3948,5626.886
13503.99,811.3948,5626.833
13504.94,811.3949,5626.636
13505.66,811.3948,5626.486
13506.09,811.3948,5626.396
13507.17,811.3948,5626.173
13507.56,811.3948,5626.09
13508.49,811.3948,5625.897
13508.7,811.3949,5625.854
13509.54,811.3949,5625.679
13510.11,811.395,5625.56
13510.67,811.395,5625.443
13511.22,811.395,5625.33
13511.74,811.3951,5625.22
13512.25,811.3951,5625.113
13512.9,811.3951,5624.978
13513.22,811.3952,5624.912
13513.81,811.3953,5624.79
13513.96,811.3953,5624.758
13514.57,811.3954,5624.631
13515,811.3955,5624.542
13515.4,811.3955,5624.458
13515.8,811.3956,5624.375
13516.07,811.3957,5624.32
13516.65,811.3958,5624.198
13516.91,811.3931,5624.143
13517.34,811.3459,5624.056
13517.61,811.287,5623.999
13517.93,811.1623,5623.931
13518.25,810.9869,5623.865
13518.56,810.7698,5623.8
13519.04,810.3261,5623.703
13519.21,810.1466,5623.667
13519.43,809.8721,5623.62
13519.73,809.4822,5623.557
13519.96,809.1569,5623.509
13520.21,808.7473,5623.456
13520.44,808.3459,5623.41
13520.79,807.6107,5623.335
13520.95,807.2579,5623.303
13521.16,806.7416,5623.26
13521.37,806.1528,5623.215
13521.59,805.5349,5623.17
13521.79,804.8867,5623.127
13521.92,804.4777,5623.1
13522.29,803.5046,5623.008
13522.77,802.4682,5622.877
13522.9,802.2139,5622.84
13523.44,801.2151,5622.678
13523.92,800.4028,5622.533
13524.24,799.8956,5622.436
13525.03,798.7048,5622.187
13525.65,797.8148,5621.988
13526.5,796.6655,5621.715
13526.74,796.3455,5621.637
13527.77,795.0305,5621.301
13528.88,793.6635,5620.933
13529.44,792.9993,5620.748
13529.91,792.4521,5620.593
13531.15,791.0286,5620.18
13532.08,789.9781,5619.864
13533.05,788.9135,5619.538
13534.05,787.8315,5619.199
13535.09,786.7341,5618.85
13536.16,785.6201,5618.489
13537.25,784.491,5618.116
13538.14,783.5804,5617.812
13539.82,781.8807,5617.235
13540.22,781.4821,5617.098
13541.89,779.8297,5616.524
13543.13,778.6303,5616.102
13544.38,777.4185,5615.67
13545.66,776.1934,5615.23
13546.96,774.9573,5614.782
13548.27,773.7136,5614.328
13549.64,772.4367,5613.859
13550.8,771.355,5613.462
13552.75,769.5613,5612.802
13553.23,769.1192,5612.64
