13194.07,2000,5439.162,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439
13195.14,2000,5439.324,13193.97,2000,5439.49,13193.41,2000,5440.001,13193.91,2000,5439.595,13194.08,2000,5439.081
13196.16,2000,5439.689,13194.95,2000,5439.948,13193.79,2000,5441.015,13194.79,2000,5440.22,13195.16,2000,5439.125
13197.18,2000,5440.056,13195.94,2000,5440.373,13194.14,2000,5442.041,13195.66,2000,5440.873,13196.25,2000,5439.135
13198.2,2000,5440.421,13196.95,2000,5440.766,13194.46,2000,5443.078,13196.5,2000,5441.553,13197.33,2000,5439.109
13199.22,2000,5440.787,13197.97,2000,5441.125,13194.74,2000,5444.124,13197.32,2000,5442.261,13198.41,2000,5439.048
13200.12,2000,5441.391,13199.01,2000,5441.451,13194.98,2000,5445.179,13198.11,2000,5442.996,13199.49,2000,5438.952
13201.02,2000,5441.994,13200.05,2000,5441.743,13195.19,2000,5446.242,13198.89,2000,5443.756,13200.56,2000,5438.82
13201.92,2000,5442.598,13201.1,2000,5442,13195.37,2000,5447.311,13199.63,2000,5444.541,13201.63,2000,5438.653
13202.82,2000,5443.201,13202.16,2000,5442.223,13195.51,2000,5448.385,13200.35,2000,5445.35,13202.7,2000,5438.451
13203.72,2000,5443.805,13203.23,2000,5442.411,13195.62,2000,5449.463,13201.05,2000,5446.182,13203.76,2000,5438.214
13204.41,2000,5444.64,13204.3,2000,5442.564,13195.69,2000,5450.544,13201.71,2000,5447.037,13204.81,2000,5437.943
13205.1,2000,5445.476,13205.38,2000,5442.683,13195.72,2000,5451.626,13202.35,2000,5447.913,13205.84,2000,5437.638
13205.79,2000,5446.311,13206.46,2000,5442.765,13195.72,2000,5452.71,13202.96,2000,5448.809,13206.87,2000,5437.299
13206.48,2000,5447.146,13207.54,2000,5442.813,13195.69,2000,5453.792,13203.54,2000,5449.724,13207.89,2000,5436.927
13207.17,2000,5447.981,13208.63,2000,5442.824,13195.61,2000,5454.874,13204.09,2000,5450.658,13208.9,2000,5436.521
13207.59,2000,5448.976,13209.71,2000,5442.801,13195.51,2000,5455.952,13204.6,2000,5451.61,13209.89,2000,5436.083
13208.02,2000,5449.971,13210.79,2000,5442.742,13195.37,2000,5457.026,13205.09,2000,5452.578,13210.86,2000,5435.612
13208.45,2000,5450.966,13211.87,2000,5442.647,13195.19,2000,5458.095,13205.54,2000,5453.561,13211.82,2000,5435.11
13208.88,2000,5451.961,13212.94,2000,5442.518,13194.98,2000,5459.157,13205.97,2000,5454.559,13212.77,2000,5434.577
13209.31,2000,5452.957,13214.01,2000,5442.354,13194.73,2000,5460.212,13206.36,2000,5455.569,13213.69,2000,5434.013
13209.47,2000,5454.028,13215.08,2000,5442.154,13194.45,2000,5461.259,13206.71,2000,5456.592,13214.6,2000,5433.419
13209.63,2000,5455.099,13216.14,2000,5441.919,13194.14,2000,5462.295,13207.04,2000,5457.626,13215.48,2000,5432.796
13209.79,2000,5456.17,13217.19,2000,5441.65,13193.79,2000,5463.321,13207.32,2000,5458.671,13216.35,2000,5432.144
13209.95,2000,5457.242,13218.23,2000,5441.347,13193.41,2000,5464.335,13207.58,2000,5459.724,13217.19,2000,5431.464
13210.11,2000,5458.313,13219.26,2000,5441.01,13192.99,2000,5465.336,13207.8,2000,5460.785,13218.01,2000,5430.757
13210.03,2000,5459.393,13220.27,2000,5440.64,13192.54,2000,5466.323,13207.98,2000,5461.853,13218.81,2000,5430.024
13209.94,2000,5460.473,13221.28,2000,5440.236,13192.06,2000,5467.294,13208.13,2000,5462.925,13219.58,2000,5429.265
13209.85,2000,5461.553,13222.28,2000,5439.833,13191.55,2000,5468.25,13208.25,2000,5464.002,13220.33,2000,5428.48
13209.76,2000,5462.633,13223.29,2000,5439.433,13191.01,2000,5469.188,13208.34,2000,5465.081,13221.05,2000,5427.672
13209.68,2000,5463.713,13224.3,2000,5439.037,13190.44,2000,5470.107,13208.45,2000,5466.16,13221.75,2000,5426.841
13209.59,2000,5464.793,13225.31,2000,5438.646,13189.84,2000,5471.008,13208.55,2000,5467.238,13222.41,2000,5425.988
13209.26,2000,5465.825,13226.32,2000,5438.258,13189.21,2000,5471.888,13208.65,2000,5468.316,13223.05,2000,5425.113
13208.93,2000,5466.857,13227.33,2000,5437.875,13188.55,2000,5472.748,13208.76,2000,5469.395,13223.66,2000,5424.217
13208.6,2000,5467.889,13228.35,2000,5437.496,13187.86,2000,5473.585,13208.87,2000,5470.473,13224.24,2000,5423.302
13208.27,2000,5468.92,13229.37,2000,5437.121,13187.14,2000,5474.399,13208.98,2000,5471.55,13224.79,2000,5422.369
13207.94,2000,5469.952,13230.38,2000,5436.75,13186.4,2000,5475.19,13209.09,2000,5472.628,13225.31,2000,5421.418
13207.61,2000,5470.984,13231.4,2000,5436.383,13185.64,2000,5475.956,13209.21,2000,5473.705,13225.8,2000,5420.451
13207.28,2000,5472.016,13232.42,2000,5436.019,13184.84,2000,5476.696,13209.32,2000,5474.782,13226.25,2000,5419.468
13206.71,2000,5472.942,13233.45,2000,5435.659,13184.03,2000,5477.41,13209.44,2000,5475.859,13226.68,2000,5418.471
13206.15,2000,5473.868,13234.47,2000,5435.302,13183.19,2000,5478.097,13209.56,2000,5476.936,13227.07,2000,5417.461
13205.59,2000,5474.794,13235.49,2000,5434.948,13182.33,2000,5478.756,13209.69,2000,5478.012,13227.43,2000,5416.438
13205.03,2000,5475.721,13236.52,2000,5434.597,13181.45,2000,5479.387,13209.81,2000,5479.088,13227.75,2000,5415.405
13204.46,2000,5476.647,13237.54,2000,5434.249,13180.55,2000,5479.988,13209.94,2000,5480.164,13228.04,2000,5414.361
13203.9,2000,5477.573,13238.57,2000,5433.903,13179.63,2000,5480.56,13210.07,2000,5481.239,13228.29,2000,5413.308
