CognitiveLoad,SwarmCohesion,TargetKnowledge,TerrainKnowledge,CogWindow
0.926264584271659,2,2,1,9
0.137436191957757,2,1,2,9
0.261856267254644,2,2,2,9
-0.266852588915485,1,1,1,9
0.018226018060289,1,2,1,9
-0.206083126198134,1,1,2,9
0.173080572280615,1,2,2,9
0.433411554710673,2,1,1,9
0.597001690655555,2,2,1,9
0.0919386144508821,2,1,2,9
0.574051270523635,2,2,2,9
3.16526035157594,1,1,1,9
0.376538268763297,1,2,1,9
0.339630469135362,1,1,2,9
-0.135336335215327,1,2,2,9
0.392497038576001,2,1,1,9
1.46505250415051,2,2,1,9
0.157286725509734,2,1,2,9
-2.27049334478796,2,2,2,9
0.300185617390552,1,1,1,9
0.420914160057275,1,2,1,9
1.05132461266754,1,1,2,9
1.0956710927652,1,2,2,9
0.337041022608381,2,1,1,9
2.17151284882751,2,2,1,9
0.214301605688344,2,1,2,9
-0.0991927107964325,2,2,2,9
0.0108856214163883,1,1,1,9
0.394462099770396,1,2,1,9
-0.11022510079347,1,1,2,9
1.66678149742134,1,2,2,9
0.913745792390956,2,1,1,9
0.243015185993267,2,2,1,9
0.275108122885451,2,1,2,9
0.406362472274481,2,2,2,9
-0.23720876681496,1,1,1,9
0.304160457670304,1,2,1,9
1.11237009718198,1,1,2,9
0.911749151028215,1,2,2,9
2.01848381639521,2,1,1,9
0.860024748968617,2,2,1,9
-0.0583440216215617,2,1,2,9
0.389615465842605,2,2,2,9
-1.2230367596636,1,1,1,9
-0.535331750599594,1,2,1,9
-0.11712393703933,1,1,2,9
-0.547688627979632,1,2,2,9
0.148034552963898,2,1,1,9
0.234956279260832,2,2,1,9
-0.524820976505739,2,1,2,9
0.645157646586541,2,2,2,9
0.254274233554516,1,1,1,9
-0.750307387180965,1,2,1,9
1.07102342069774,1,1,2,9
0.537794335530461,1,2,2,9
0.00543403238543907,2,1,1,9
0.402205468901722,2,2,1,9
0.475089266650793,2,1,2,9
0.735262454367271,2,2,2,9
0.347392984983585,1,1,1,9
-0.38980412788407,1,2,1,9
-4.43794959205049,1,1,2,9
-3.21497472549222,1,2,2,9
-7.69175702317054,2,1,1,9
-0.859903612977284,2,2,1,9
-0.993599980268937,2,1,2,9
0.441310239733783,2,2,2,9
0.564480283203005,1,1,1,9
0.292497556713944,1,2,1,9
0.2221566533623,1,1,2,9
1.67105037073058,1,2,2,9
0.474629289487057,2,1,1,9
-0.0892903834048,2,2,1,9
0.342282383671389,2,1,2,9
-0.0766460703696783,2,2,2,9
-0.164291835725609,1,1,1,9
0.153259120247996,1,2,1,9
0.659643025374392,1,1,2,9
0.442788092439332,1,2,2,9
0.786229582506213,2,1,1,9
0.243995375612007,2,2,1,9
0.331516032496561,2,1,2,9
0.61782727495697,2,2,2,9
0.723213802796259,1,1,1,9
1.42055160929579,1,2,1,9
-0.111335029073504,1,1,2,9
-0.384014969886347,1,2,2,9
0.817579543518668,2,1,1,9
-0.670819091879849,2,2,1,9
1.12211569744008,2,1,2,9
0.566702551646094,2,2,2,9
0.811111322224039,1,1,1,9
1.64293715766346,1,2,1,9
-0.0400021133025684,1,1,2,9
1.45861231032498,1,2,2,9
3.76450077067982,2,1,1,9
1.09379024277308,2,2,1,9
1.36496026504199,2,1,2,9
-0.213476017401988,2,2,2,9
2.99014778867824,1,1,1,10
2.03089447078828,1,2,1,10
0.699665473233746,1,1,2,10
0.428275295824991,1,2,2,10
0.319435168656101,2,1,1,10
0.97945702305026,2,2,1,10
0.805588110053333,2,1,2,10
0.496056924225675,2,2,2,10
1.33055192169774,1,1,1,10
1.12543998727981,1,2,1,10
-0.0835670257826998,1,1,2,10
0.385624085766358,1,2,2,10
-3.51705768816097,2,1,1,10
-0.88152593217183,2,2,1,10
0.478641653366799,2,1,2,10
0.394385444109412,2,2,2,10
0.295017893485269,1,1,1,10
2.43525169810736,1,2,1,10
0.785742071916848,1,1,2,10
2.47023800376408,1,2,2,10
1.13727944540415,2,1,1,10
1.38973288268648,2,2,1,10
0.213103547274982,2,1,2,10
1.04412047845248,2,2,2,10
0.691186965551223,1,2,2,10
-30.0024030578372,2,1,1,10
20.615624912132,2,2,1,10
1.11348378563914,2,1,2,10
0.629868503090741,2,2,2,10
1.08358778431598,1,1,1,10
0.462608712475736,1,2,1,10
0.541569518265701,1,1,2,10
0.143760198374868,1,2,2,10
0.920056656665453,2,1,1,10
3.86292869449044,2,2,1,10
0.10645112293117,2,1,2,10
0.796271420930134,2,2,2,10
1.12497380912607,1,1,1,10
0.096107317316645,1,2,1,10
0.167844623297493,1,1,2,10
0.845971351233814,1,2,2,10
-0.808744591915957,2,1,1,10
0.249699105903289,2,2,1,10
0.149180389899793,2,1,2,10
0.462659484355326,2,2,2,10
0.929000663650673,1,1,1,10
2.63917950661979,1,2,1,10
0.126771062697614,1,1,2,10
-0.189804013574413,1,2,2,10
0.246676112604954,2,1,1,10
0.440289499383967,2,2,1,10
2.53020532822292,2,1,2,10
-0.260290246108535,2,2,2,10
0.421586722035372,1,1,1,10
0.096751019007736,1,2,1,10
0.667765375232839,1,1,2,10
1.14831676298146,1,2,2,10
0.478168932900225,2,1,1,10
0.854383528287374,2,2,1,10
0.356009630731156,2,1,2,10
0.107358551683539,2,2,2,10
0.0323000670532653,1,1,1,10
0.0861298713186813,1,2,1,10
-0.126090692078636,1,1,2,10
0.143582076122455,1,2,2,10
0.576957893136253,2,1,1,10
0.574314117296647,2,2,1,10
0.0862364220547621,2,1,2,10
0.537061327087357,2,2,2,10
2.93471197223881,1,1,1,10
0.157483543169392,1,2,1,10
0.312381087219324,1,1,2,10
-0.415207279141169,1,2,2,10
0.741661182537267,2,1,1,10
1.43234591764492,2,2,1,10
0.575908531217299,2,1,2,10
-1.72874006864291,2,2,2,10
0.639370800034026,1,1,1,10
0.729948989630861,1,2,1,10
1.25246167387411,1,1,2,10
1.44793223149881,1,2,2,10
0.505077079091081,2,1,1,10
1.80727737555179,2,2,1,10
0.105748673058041,2,1,2,10
0.139665638989082,2,2,2,10
0.393577238519733,1,1,1,10
0.588231748240736,1,2,1,10
0.229421586642376,1,1,2,10
1.73182591323254,1,2,2,10
0.53083814598835,2,1,1,10
0.609946145183598,2,2,1,10
0.505156769482789,2,1,2,10
0.23501420580563,2,2,2,10
0.251083533283619,1,1,1,10
0.656215008508953,1,2,1,10
0.766059732186168,1,1,2,10
0.729213896250924,1,2,2,10
1.96955435289333,2,1,1,10
1.00631854740581,2,2,1,10
0.00732000342703493,2,1,2,10
0.360281880656611,2,2,2,10
-1.23089741178097,1,1,1,10
-0.40683827140138,1,2,1,10
-0.244027568040886,1,1,2,10
0.0258697926974461,1,2,2,10
0.0678394245143799,2,1,1,10
0.298779290588405,2,2,1,10
-0.466126534883554,2,1,2,10
0.761722489128604,2,2,2,10
0.583897519239809,1,1,1,10
-0.184953151103551,1,2,1,10
1.03372400446382,1,1,2,10
0.661652992771293,1,2,2,10
0.649358945527264,2,1,1,10
0.510723920983684,2,2,1,10
0.729843188541633,2,1,2,10
0.837131655836066,2,2,2,10
0.224913870194836,1,1,1,10
-0.322416872036047,1,2,1,10
-3.45784921846321,1,1,2,10
-2.96892292264768,1,2,2,10
-6.83816117340376,2,1,1,10
-0.421824747727757,2,2,1,10
-0.449898380240944,2,1,2,10
-0.0114525601639037,2,2,2,10
0.465711148386259,1,1,1,10
0.407421995315076,1,2,1,10
0.722366480770022,1,1,2,10
1.29025700843349,1,2,2,10
0.307434386304333,2,1,1,10
0.105746669212507,2,2,1,10
0.378875050604356,2,1,2,10
-0.249668729949177,2,2,2,10
-0.10472628309435,1,1,1,10
0.892595146972432,1,2,1,10
0.724384726222286,1,1,2,10
0.71181455816862,1,2,2,10
0.956594158129098,2,1,1,10
0.236085076681754,2,2,1,10
0.165867654966613,2,1,2,10
1.15941499852186,2,2,2,10
0.362040842195125,1,1,1,10
1.46109550886459,1,2,1,10
0.244031225212404,1,1,2,10
-0.175608804224439,1,2,2,10
0.904633235535224,2,1,1,10
0.300258442856602,2,2,1,10
1.56974217373233,2,1,2,10
-7.25154792631974,2,2,2,10
0.598981791621274,1,1,1,10
1.47369209074267,1,2,1,10
0.0231850431637981,1,1,2,10
1.43113481904616,1,2,2,10
4.35213246108821,2,1,1,10
1.38930829716564,2,2,1,10
1.38458279458416,2,1,2,10
-0.571506284884499,2,2,2,10
2.87491779940082,1,1,1,11
1.65267711369579,1,2,1,11
0.739877880157231,1,1,2,11
0.656148684956932,1,2,2,11
0.790392138071005,2,1,1,11
1.12377046717519,2,2,1,11
0.657814585401585,2,1,2,11
0.490188654113961,2,2,2,11
1.24877095975258,1,1,1,11
1.13988463886719,1,2,1,11
-0.195815647067354,1,1,2,11
0.565078797020548,1,2,2,11
-4.05635183334183,2,1,1,11
-1.32261920979378,2,2,1,11
0.224451689276285,2,1,2,11
0.258557347799022,2,2,2,11
0.377846418913572,1,1,1,11
2.6408924553203,1,2,1,11
1.0557558592379,1,1,2,11
2.06894799621924,1,2,2,11
1.03365891830126,2,1,1,11
1.57590937207539,2,2,1,11
-0.0596969907654697,2,1,2,11
0.953653479941778,2,2,2,11
0.568616926436635,1,2,2,11
-22.8833999743167,2,1,1,11
28.8055810915251,2,2,1,11
1.12531822499877,2,1,2,11
0.520028674938827,2,2,2,11
0.965392955147739,1,1,1,11
0.49831915911679,1,2,1,11
0.48515624842717,1,1,2,11
0.348259639369323,1,2,2,11
0.770350666629889,2,1,1,11
3.7384382591924,2,2,1,11
0.284237664371332,2,1,2,11
1.12778751839017,2,2,2,11
1.2431178578935,1,1,1,11
-0.211414559382284,1,2,1,11
0.0129848286770481,1,1,2,11
1.21061086740328,1,2,2,11
-0.0258559385445139,2,1,1,11
0.346550944536722,2,2,1,11
0.120341312062016,2,1,2,11
0.548431301417,2,2,2,11
0.642286351665918,1,1,1,11
2.86081417332764,1,2,1,11
-0.0926042431528326,1,1,2,11
0.663134403406386,1,2,2,11
0.353992289325552,2,1,1,11
0.0286643760951633,2,2,1,11
2.69749364206229,2,1,2,11
0.0215129773313583,2,2,2,11
0.652860048896337,1,1,1,11
0.360358264640903,1,2,1,11
1.17210516684386,1,1,2,11
1.35933776597042,1,2,2,11
0.460174962068409,2,1,1,11
0.925813766149707,2,2,1,11
0.220702175129748,2,1,2,11
0.348330107152655,2,2,2,11
0.139006300459016,1,1,1,11
0.101302448814643,1,2,1,11
0.0283481366442508,1,1,2,11
0.198048468782318,1,2,2,11
0.440466507692135,2,1,1,11
0.721972712083509,2,2,1,11
0.190949478670866,2,1,2,11
0.519370691455275,2,2,2,11
3.14962619909157,1,1,1,11
0.461140455860781,1,2,1,11
0.500048292927565,1,1,2,11
-0.297338056215683,1,2,2,11
0.511409747080483,2,1,1,11
1.34658093247518,2,2,1,11
0.409146854944217,2,1,2,11
-1.54268239245368,2,2,2,11
0.460451681410044,1,1,1,11
0.561549444350177,1,2,1,11
1.19743521479309,1,1,2,11
1.46799152289701,1,2,2,11
0.585568455168207,2,1,1,11
1.9665819593175,2,2,1,11
0.301344207913764,2,1,2,11
0.374329449376577,2,2,2,11
0.143825984267149,1,1,1,11
0.574491497113225,1,2,1,11
0.228929606915603,1,1,2,11
2.00315727397565,1,2,2,11
0.569256577446779,2,1,1,11
0.691852162947478,2,2,1,11
0.417943906180063,2,1,2,11
0.330627112281314,2,2,2,11
-0.0036580503990075,1,1,1,11
0.770438170674147,1,2,1,11
1.22999002963956,1,1,2,11
1.34760004124956,1,2,2,11
2.48112162203193,2,1,1,11
0.748880425504761,2,2,1,11
0.191945974199712,2,1,2,11
-1.61928312639392,2,2,2,11
-0.745025430277108,1,1,1,11
-0.146001905864372,1,2,1,11
-0.1969586697755,1,1,2,11
-0.233622750690352,1,2,2,11
0.236938950067942,2,1,1,11
0.329971385603826,2,2,1,11
-0.384251506947799,2,1,2,11
0.869648678002825,2,2,2,11
0.151448415398036,1,1,1,11
-0.555998726728721,1,2,1,11
1.00241566821471,1,1,2,11
0.737944998401906,1,2,2,11
0.512752848573511,2,1,1,11
0.586417645062363,2,2,1,11
0.514419968440941,2,1,2,11
0.861460142641521,2,2,2,11
0.484127392911175,1,1,1,11
0.28150801011775,1,2,1,11
-2.96127183533134,1,1,2,11
-2.53725296004466,1,2,2,11
-6.2202001918696,2,1,1,11
-0.348481829794754,2,2,1,11
-0.699345491378755,2,1,2,11
0.500744429143427,2,2,2,11
0.57109652221093,1,1,1,11
0.197412393551327,1,2,1,11
0.504294352064264,1,1,2,11
1.64512253694198,1,2,2,11
0.401663622033225,2,1,1,11
0.143721795673212,2,2,1,11
0.602308949525193,2,1,2,11
-0.0644689105893606,2,2,2,11
-0.0613155366655462,1,1,1,11
1.09066882640183,1,2,1,11
0.802538534666125,1,1,2,11
0.743113814152237,1,2,2,11
1.24097893045523,2,1,1,11
0.411738987870749,2,2,1,11
0.426853771862353,2,1,2,11
1.05773180323829,2,2,2,11
0.440527075464776,1,1,1,11
1.36491999587595,1,2,1,11
0.214462287291238,1,1,2,11
-0.355944379485663,1,2,2,11
1.08608198853747,2,1,1,11
0.517989850789848,2,2,1,11
1.59430597878665,2,1,2,11
0.0213211594279828,2,2,2,11
0.932638481708531,1,1,1,11
2.0174675296292,1,2,1,11
-0.235330490968161,1,1,2,11
1.31985596625207,1,2,2,11
4.06944815859851,2,1,1,11
0.949863980023963,2,2,1,11
1.8648027736554,2,1,2,11
-0.695431006281547,2,2,2,11
2.74429008459694,1,1,1,12
1.87304938349896,1,2,1,12
1.11679813427774,1,1,2,12
1.10866429571882,1,2,2,12
0.731135220629309,2,1,1,12
1.18242500324996,2,2,1,12
1.12618466905121,2,1,2,12
0.407735768830095,2,2,2,12
1.19257782700496,1,1,1,12
1.17040520118121,1,2,1,12
0.113471207351873,1,1,2,12
0.384982282013279,1,2,2,12
-2.46266951835296,2,1,1,12
-0.467682804448683,2,2,1,12
0.0157430798933407,2,1,2,12
0.509860013299919,2,2,2,12
0.183550093235411,1,1,1,12
2.41863533171065,1,2,1,12
1.04375590531602,1,1,2,12
2.11514231753819,1,2,2,12
0.814540045169856,2,1,1,12
1.63428669214637,2,2,1,12
0.283955343378745,2,1,2,12
1.24147636550022,2,2,2,12
31.4608939998659,1,1,2,12
0.793700633562673,1,2,2,12
-25.8744442611079,2,1,1,12
25.8273898724026,2,2,1,12
1.2399465010218,2,1,2,12
0.604462772255724,2,2,2,12
1.27556730572037,1,1,1,12
0.578970027210981,1,2,1,12
0.689589170848935,1,1,2,12
0.357592586061416,1,2,2,12
0.902951083345546,2,1,1,12
3.86057413829465,2,2,1,12
0.196876876205924,2,1,2,12
0.825321556975684,2,2,2,12
1.31652152532125,1,1,1,12
0.0406899126951929,1,2,1,12
0.173397297405672,1,1,2,12
0.720217212115533,1,2,2,12
0.0471822235632799,2,1,1,12
0.343796359112728,2,2,1,12
0.320962543736158,2,1,2,12
0.438969164755226,2,2,2,12
0.813395845946604,1,1,1,12
2.77562692727725,1,2,1,12
0.235088608714253,1,1,2,12
0.17675510847042,1,2,2,12
-0.238530507073833,2,1,1,12
0.469004739290719,2,2,1,12
3.09323483022779,2,1,2,12
-0.0886760280287096,2,2,2,12
0.559712861431395,1,1,1,12
0.214833044906118,1,2,1,12
0.791204671416892,1,1,2,12
1.33140036096264,1,2,2,12
0.355488128706606,2,1,1,12
1.05036935137912,2,2,1,12
0.32389110422294,2,1,2,12
0.175352511756693,2,2,2,12
0.297542075606479,1,1,1,12
0.30270854141864,1,2,1,12
-0.071038928272644,1,1,2,12
0.110074152566748,1,2,2,12
0.509879339780151,2,1,1,12
0.849540788385468,2,2,1,12
0.265364775634485,2,1,2,12
0.517079705842405,2,2,2,12
3.23215716504806,1,1,1,12
0.312918156226882,1,2,1,12
0.254673823026157,1,1,2,12
-0.0701775648186234,1,2,2,12
0.690306513066963,2,1,1,12
1.23283220839928,2,2,1,12
0.692826404849055,2,1,2,12
-1.37646982353939,2,2,2,12
0.563278888503201,1,1,1,12
0.740530816929707,1,2,1,12
1.38968356680707,1,1,2,12
1.4694467575516,1,2,2,12
0.590876989674961,2,1,1,12
2.10467656767085,2,2,1,12
0.150079596836533,2,1,2,12
0.304625793843614,2,2,2,12
0.290692649840538,1,1,1,12
0.680299922189171,1,2,1,12
0.575910150103703,1,1,2,12
1.80654667981729,1,2,2,12
0.606446962152887,2,1,1,12
0.729698870007207,2,2,1,12
0.439371056351929,2,1,2,12
0.370086776803429,2,2,2,12
0.555400519924787,1,1,1,12
0.429728093722375,1,2,1,12
0.779562064279971,1,1,2,12
1.21949514835667,1,2,2,12
2.23843828312704,2,1,1,12
0.72330013791652,2,2,1,12
0.162431608221682,2,1,2,12
-0.658325413517033,2,2,2,12
-0.878765749665363,1,1,1,12
-0.125969137763192,1,2,1,12
-0.405035149497186,1,1,2,12
-0.0342989796026906,1,2,2,12
0.124199341676598,2,1,1,12
0.466688926034404,2,2,1,12
-0.154446079011193,2,1,2,12
0.458118007960428,2,2,2,12
0.0351516122655596,1,1,1,12
-0.0206882301025959,1,2,1,12
1.13407956159478,1,1,2,12
1.09701863584984,1,2,2,12
0.450438876182784,2,1,1,12
0.707748989482805,2,2,1,12
0.963688840218403,2,1,2,12
0.945986001009909,2,2,2,12
0.571228310069959,1,1,1,12
0.25876001985214,1,2,1,12
-2.50043189786344,1,1,2,12
-2.33673116528608,1,2,2,12
-5.64093805276409,2,1,1,12
-0.559672468531109,2,2,1,12
-0.329421094928584,2,1,2,12
0.522709571615795,2,2,2,12
0.444377740637956,1,1,1,12
0.41192634481688,1,2,1,12
0.675297552501064,1,1,2,12
1.36421022370663,1,2,2,12
0.429618815825948,2,1,1,12
0.126394457608018,2,2,1,12
0.3951782563848,2,1,2,12
-0.0571157224596527,2,2,2,12
-0.0111840300622891,1,1,1,12
1.15736801183081,1,2,1,12
0.270524511755324,1,1,2,12
0.854809051282462,1,2,2,12
1.20507792368885,2,1,1,12
0.4093046297144,2,2,1,12
0.609461307375903,2,1,2,12
0.612367303158671,2,2,2,12
0.689202231227954,1,1,1,12
1.26525123236042,1,2,1,12
0.240153403237308,1,1,2,12
0.159058757589372,1,2,2,12
1.13786544232083,2,1,1,12
0.305775091669609,2,2,1,12
1.86623405334442,2,1,2,12
-0.454624361061383,2,2,2,12
1.01710275977004,1,1,1,12
1.72657680120347,1,2,1,12
0.200345587496502,1,1,2,12
1.60708996328736,1,2,2,12
3.9973215478708,2,1,1,12
1.7014084298985,2,2,1,12
1.80866032180997,2,1,2,12
-0.167279678908585,2,2,2,12
2.71366663152323,1,1,1,13
1.66566728949953,1,2,1,13
0.859782301049445,1,1,2,13
1.04415751271207,1,2,2,13
0.680421243874292,2,1,1,13
1.12623172778478,2,2,1,13
0.629084998620202,2,1,2,13
0.471803814914481,2,2,2,13
1.39053483766624,1,1,1,13
1.07793290361763,1,2,1,13
-0.0362896328716531,1,1,2,13
0.448603978630358,1,2,2,13
-3.21216413577313,2,1,1,13
-0.671047532589327,2,2,1,13
0.356433727686876,2,1,2,13
0.31809224408765,2,2,2,13
0.13708504853109,1,1,1,13
2.70992594817293,1,2,1,13
1.04440385017472,1,1,2,13
1.84720258145012,1,2,2,13
0.742928900427976,2,1,1,13
1.77498128289156,2,2,1,13
0.25555244851373,2,1,2,13
1.24044500966855,2,2,2,13
0.774397012315639,1,2,2,13
-24.3991495783917,2,1,1,13
31.6953251661009,2,2,1,13
1.40464312361549,2,1,2,13
0.584896648023795,2,2,2,13
0.950930678850105,1,1,1,13
0.6745258286019,1,2,1,13
0.427325929818114,1,1,2,13
0.552970833682172,1,2,2,13
0.828908621219964,2,1,1,13
3.78206858577992,2,2,1,13
0.373196435894423,2,1,2,13
1.00006166565352,2,2,2,13
1.4051544212458,1,1,1,13
0.188017777542763,1,2,1,13
0.234131554516794,1,1,2,13
1.32461780138429,1,2,2,13
0.220416301095795,2,1,1,13
0.558628037218867,2,2,1,13
0.231107903952321,2,1,2,13
0.634729017708785,2,2,2,13
0.682584697683472,1,1,1,13
2.92613383801368,1,2,1,13
-0.168585224396741,1,1,2,13
0.474198726774265,1,2,2,13
-0.228136641003361,2,1,1,13
0.319183110548276,2,2,1,13
2.94135174648472,2,1,2,13
0.107890059563883,2,2,2,13
0.4449048266955,1,1,1,13
0.353296674518526,1,2,1,13
1.05412366720797,1,1,2,13
1.49092519768855,1,2,2,13
0.609144725217645,2,1,1,13
0.974608925294947,2,2,1,13
0.450054648301212,2,1,2,13
0.391857854526539,2,2,2,13
0.322878501994483,1,1,1,13
0.154335223137709,1,2,1,13
0.103108729654128,1,1,2,13
0.251079727254102,1,2,2,13
0.367440755101135,2,1,1,13
0.813730678877945,2,2,1,13
0.309419124273713,2,1,2,13
0.845037911362461,2,2,2,13
3.19085138177227,1,1,1,13
0.374010713762504,1,2,1,13
0.315194278814299,1,1,2,13
-0.124926435715596,1,2,2,13
0.78862820095931,2,1,1,13
0.995120647506514,2,2,1,13
0.371903102968153,2,1,2,13
-1.0812951477233,2,2,2,13
0.508133343033102,1,1,1,13
0.662506874618422,1,2,1,13
1.33871247138104,1,1,2,13
1.50060824012897,1,2,2,13
0.609182387602294,2,1,1,13
2.32120283911489,2,2,1,13
0.355682637537841,2,1,2,13
0.484978891270027,2,2,2,13
0.367037083125843,1,1,1,13
0.347059760797039,1,2,1,13
0.211821971274819,1,1,2,13
1.9050810626,1,2,2,13
0.614475289351407,2,1,1,13
0.795866710561328,2,2,1,13
0.350520593484784,2,1,2,13
0.388838924663098,2,2,2,13
0.232236587309708,1,1,1,13
0.794634166944128,1,2,1,13
1.03054355207471,1,1,2,13
1.12384242013419,1,2,2,13
2.10979849509707,2,1,1,13
0.898255961231149,2,2,1,13
0.377080521318025,2,1,2,13
-1.44647094094301,2,2,2,13
-0.549396174363503,1,1,1,13
-0.0178605127681817,1,2,1,13
-0.131802185004072,1,1,2,13
0.0330394178112972,1,2,2,13
0.18495402067754,2,1,1,13
0.193497059968568,2,2,1,13
-0.266070969659311,2,1,2,13
0.587308530506734,2,2,2,13
0.426479890245792,1,1,1,13
-0.0364407111819264,1,2,1,13
0.972572238901084,1,1,2,13
0.720316041831637,1,2,2,13
0.562615484947012,2,1,1,13
0.531016779584758,2,2,1,13
0.835856478546708,2,1,2,13
0.948344784603739,2,2,2,13
0.633231629453018,1,1,1,13
0.401915566850374,1,2,1,13
-2.25779729326452,1,1,2,13
-1.9208459362389,1,2,2,13
-5.19776439731211,2,1,1,13
-0.0300177757470697,2,2,1,13
-0.492992891674155,2,1,2,13
0.38454185580311,2,2,2,13
0.489157016333703,1,1,1,13
0.472750443954705,1,2,1,13
0.748233108250734,1,1,2,13
1.68384479528061,1,2,2,13
0.442252039098061,2,1,1,13
0.376302065585692,2,2,1,13
0.579039668171643,2,1,2,13
0.119551258200953,2,2,2,13
-0.195071047411256,1,1,1,13
0.768081592642764,1,2,1,13
0.710835132643878,1,1,2,13
0.67803172984032,1,2,2,13
1.08796955922352,2,1,1,13
0.468001181624165,2,2,1,13
0.614254709192716,2,1,2,13
1.06448163944179,2,2,2,13
0.779526147581002,1,1,1,13
1.35881079113247,1,2,1,13
0.378206777817748,1,1,2,13
-0.424943070019837,1,2,2,13
1.12776640014143,2,1,1,13
0.574932857425333,2,2,1,13
1.71102911859351,2,1,2,13
0.183690902455674,2,2,2,13
0.802146791286696,1,1,1,13
2.03581845529832,1,2,1,13
0.0545023892713319,1,1,2,13
1.54315592235086,1,2,2,13
4.12036362308003,2,1,1,13
1.70467332420702,2,2,1,13
1.81563572495624,2,1,2,13
-0.878748486413408,2,2,2,13
2.85800605214912,1,1,1,14
2.0314337902346,1,2,1,14
1.0543034778323,1,1,2,14
0.930573453932283,1,2,2,14
0.706857729123634,2,1,1,14
1.27147756441941,2,2,1,14
1.01200357789491,2,1,2,14
0.419968028118023,2,2,2,14
1.30981736760427,1,1,1,14
1.00194014172268,1,2,1,14
0.185725235845183,1,1,2,14
0.681929318782671,1,2,2,14
-1.72731747586224,2,1,1,14
-1.32402773490305,2,2,1,14
0.258594219100797,2,1,2,14
0.383637422122795,2,2,2,14
0.0528743453283115,1,1,1,14
2.37369318191449,1,2,1,14
0.901960563430127,1,1,2,14
2.16097782766969,1,2,2,14
1.22974128944422,2,1,1,14
1.67233465197962,2,2,1,14
0.196223240462873,2,1,2,14
1.19560139264504,2,2,2,14
0.809397157236914,1,2,2,14
30.4550856718974,2,2,1,14
1.32887540263417,2,1,2,14
0.788080942386393,2,2,2,14
1.2303113230143,1,1,1,14
0.735193126501862,1,2,1,14
0.552403363500458,1,1,2,14
0.492344148078889,1,2,2,14
0.995310529292978,2,1,1,14
3.9213871133252,2,2,1,14
0.231424347096532,2,1,2,14
1.04092002561447,2,2,2,14
1.14554248394999,1,1,1,14
0.114573310545882,1,2,1,14
0.308056232225237,1,1,2,14
0.952286109603203,1,2,2,14
-0.120877742985772,2,1,1,14
0.290239743157829,2,2,1,14
0.371945493950148,2,1,2,14
0.474780479973744,2,2,2,14
1.0995453359383,1,1,1,14
2.62213024305813,1,2,1,14
0.113898588423776,1,1,2,14
0.741066038121231,1,2,2,14
0.605424708198651,2,1,1,14
0.549035321462322,2,2,1,14
2.98704541103712,2,1,2,14
0.102602257563527,2,2,2,14
0.758468145730134,1,1,1,14
0.343466820659283,1,2,1,14
0.879818217326393,1,1,2,14
1.46220411493557,1,2,2,14
0.534794340065843,2,1,1,14
1.1171347334567,2,2,1,14
0.186482798149773,2,1,2,14
0.303484506489727,2,2,2,14
0.305771413676425,1,1,1,14
0.118198450890947,1,2,1,14
0.0581383218433239,1,1,2,14
0.155753919806224,1,2,2,14
0.529164677730188,2,1,1,14
0.873023395986129,2,2,1,14
0.177392582500627,2,1,2,14
0.340064636130375,2,2,2,14
3.46487481101014,1,1,1,14
0.156940849023314,1,2,1,14
0.492458993137754,1,1,2,14
0.143026197187704,1,2,2,14
0.5707331177102,2,1,1,14
0.997562628020222,2,2,1,14
0.719415343380412,2,1,2,14
-0.950843059153702,2,2,2,14
0.712461924179714,1,1,1,14
0.750551348694604,1,2,1,14
1.51209855333627,1,1,2,14
1.61854199679361,1,2,2,14
0.625523647234389,2,1,1,14
2.05986861765771,2,2,1,14
0.219131491206683,2,1,2,14
0.383132024523936,2,2,2,14
0.306759422411316,1,1,1,14
0.718097832271443,1,2,1,14
0.623795350920963,1,1,2,14
2.0271458637303,1,2,2,14
1.03348296032925,2,1,1,14
0.863670474175206,2,2,1,14
0.520285965601421,2,1,2,14
0.575397838261224,2,2,2,14
0.676762594095115,1,1,1,14
0.40918348488889,1,2,1,14
0.753788459818863,1,1,2,14
0.833868449762993,1,2,2,14
2.05528571195005,2,1,1,14
1.00620959338518,2,2,1,14
0.183929165795855,2,1,2,14
-1.5602448138067,2,2,2,14
-0.441816748266893,1,1,1,14
0.241217143321337,1,2,1,14
-0.101337478035643,1,1,2,14
0.0393048633144191,1,2,2,14
0.226788724868561,2,1,1,14
0.402906817597996,2,2,1,14
-0.196137197721516,2,1,2,14
0.574531510767973,2,2,2,14
0.421991378482436,1,1,1,14
0.109560263278038,1,2,1,14
1.19980110020611,1,1,2,14
0.98118596259941,1,2,2,14
0.686643934725669,2,1,1,14
0.730679215679518,2,2,1,14
0.69217620033714,2,1,2,14
0.883689357542106,2,2,2,14
0.2933584542734,1,1,1,14
0.715864590568268,1,2,1,14
-1.64255968598293,1,1,2,14
-1.71156362753137,1,2,2,14
-4.81582836904832,2,1,1,14
-0.30683408055861,2,2,1,14
-0.243497654588507,2,1,2,14
-1.60432356876247,2,2,2,14
0.544335025804424,1,1,1,14
0.538820998846506,1,2,1,14
0.947441936720701,1,1,2,14
1.40274138989673,1,2,2,14
0.620475378254597,2,1,1,14
0.14846343527334,2,2,1,14
0.395519683602847,2,1,2,14
0.0964893304359989,2,2,2,14
