0,13193,791.5565,5439,4.268866e-07
0.0416666666666667,13193,791.5565,5439,4.268867e-07
0.0833333333333333,13193,791.5565,5439,4.268867e-07
0.125,13193,791.5565,5439,4.268867e-07
0.166666666666667,13193,791.5565,5439,4.268867e-07
0.208333333333333,13193,791.5565,5439,4.26886710012003e-07
0.25,13193,791.5565,5439,4.26886760007223e-07
0.291666666666667,13193,791.5565,5439,4.268868e-07
0.333333333333333,13193,791.5565,5439,4.268867499852e-07
0.375,13193,791.5565,5439,4.268867e-07
0.416666666666667,13193,791.5565,5439,4.268867e-07
0.458333333333333,13193,791.5565,5439,4.2688672500647e-07
0.5,13193,791.5565,5439,4.268868e-07
0.541666666666667,13193,791.5565,5439,4.268868e-07
0.583333333333333,13193,791.5565,5439,4.26886700023802e-07
0.625,13193,791.5565,5439,4.26886749887688e-07
0.666666666666667,13193,791.5565,5439,4.26886766713929e-07
0.708333333333333,13193,791.5565,5439,4.268867e-07
0.75,13193,791.5565,5439,4.268867e-07
0.791666666666667,13193,791.5565,5439,4.26886775032516e-07
0.833333333333333,13193,791.5565,5439,4.268867e-07
0.875,13193,791.5565,5439,4.2688677505817e-07
0.916666666666667,13193,791.5565,5439,4.268867e-07
0.958333333333333,13193,791.5565,5439,4.268867e-07
1,13193,791.5565,5439,4.268867e-07
1.04166666666667,13193,791.5565,5439,4.268867e-07
1.08333333333333,13193,791.5565,5439,4.268868e-07
1.125,13193,791.5565,5439,4.268868e-07
1.16666666666667,13193,791.5565,5439,4.26886749940991e-07
1.20833333333333,13193,791.5565,5439,4.26886775056492e-07
1.25,13193,791.5565,5439,4.26886733379352e-07
1.29166666666667,13193,791.5565,5439,4.26886749900236e-07
1.33333333333333,13193,791.5565,5439,4.268867e-07
1.375,13193,791.5565,5439,4.268867e-07
1.41666666666667,13193,791.5565,5439,4.2688679998003e-07
1.45833333333333,13193,791.514290985224,5439,4.26886750034672e-07
1.5,13193,791.427040867114,5439,4.268867e-07
1.54166666666667,13193,791.307350637949,5439,4.26886724999e-07
1.58333333333333,13193,791.110624303347,5439,4.268867e-07
1.625,13193,790.883350544407,5439,4.268867e-07
1.66666666666667,13193,790.613770171227,5439,4.26886750056009e-07
1.70833333333333,13193,790.305106738259,5439,4.268868e-07
1.75,13193,789.957261086937,5439,4.26886799954986e-07
1.79166666666667,13193,789.565484278768,5439,4.268867e-07
1.83333333333333,13193,789.138025604125,5439,4.268867e-07
1.875,13193,788.67444116323,5439,4.26886775087783e-07
1.91666666666667,13193,788.178464345066,5439,4.26886799982981e-07
1.95833333333333,13193,787.636958833283,5439,4.268867e-07
2,13193,786.835717732,5439,4.26886766716e-07
2.04166666666667,13193,786.222945901071,5439,4.268868e-07
2.08333333333333,13193,785.759334043872,5439,4.26886766641338e-07
2.125,13193,785.317517477477,5439,4.268867e-07
2.16666666666667,13193,784.494341476682,5439,4.26886700079994e-07
2.20833333333333,13193,783.773672392834,5439,4.268868e-07
2.25,13193,783.026416027373,5439,4.268868e-07
2.29166666666667,13193,782.253620621359,5439,4.26886724967273e-07
2.33333333333333,13193,781.455820690207,5439,4.268867e-07
2.375,13193,780.62918420879,5439,4.26886725087746e-07
2.41666666666667,13193,779.604653583321,5439,4.26886749918504e-07
2.45833333333333,13193,778.549764113898,5439,4.268867e-07
2.5,13193,777.77003225258,5439,4.268867e-07
2.54166666666667,13193,777.094887187103,5439,4.268867e-07
2.58333333333333,13193,776.155314628297,5439,4.26886750063949e-07
2.625,13193,775.487587314217,5439,4.26886724912175e-07
2.66666666666667,13193,773.516822941976,5439,4.26886774950256e-07
2.70833333333333,13193,772.76046864095,5439,4.2688671245713e-07
2.75,13193,772.336490954372,5439,4.26886766734012e-07
2.79166666666667,13193,770.479239145648,5439,4.26886712576353e-07
2.83333333333333,13193,770.214628382769,5439,4.26886775058233e-07
2.875,13193,768.924246200426,5439,4.268868e-07
2.91666666666667,13193,767.801515276722,5439,4.26886766601972e-07
2.95833333333333,13193,766.837138969192,5439,4.268867e-07
3,13193,765.570663409805,5439,4.268867e-07
3.04166666666667,13193,764.929301322013,5439,4.26886775131751e-07
3.08333333333333,13193,762.855852314968,5439,4.2688672508523e-07
3.125,13193,762.564294373294,5439,4.26886787570859e-07
3.16666666666667,13193,761.091685385415,5439,4.26886749892996e-07
3.20833333333333,13193,759.900561265126,5439,4.268867e-07
3.25,13193,758.695736189419,5439,4.26886700170945e-07
3.29166666666667,13193,757.477781123173,5439,4.268868e-07
3.33333333333333,13193,756.248483173279,5439,4.268868e-07
3.375,13193,755.00714550009,5439,4.26886724866503e-07
3.41666666666667,13193,753.250541346481,5439,4.26886799908661e-07
3.45833333333333,13193,751.554689595376,5439,4.26886716570328e-07
