5789,2000,6245.6,5789,2000,6245.6,5789,2000,6245.6,5789,2000,6245.601,5789,2000,6245.6,5789,2000,6245.6,5789,2000,6245.601,5789,2000,6245.6,5789,2000,6245.6,5789,2000,6245.601
5789.195,2000,6245.968,5789.404,2000,6245.702,5789.025,2000,6246.016,5789.315,2000,6245.873,5789.07,2000,6246.011,5789.342,2000,6245.837,5789.158,2000,6245.986,5789.333,2000,6245.85,5789.269,2000,6245.918,5789.151,2000,6245.989
5789.378,2000,6246.343,5789.811,2000,6245.791,5789.037,2000,6246.432,5789.64,2000,6246.134,5789.126,2000,6246.423,5789.692,2000,6246.063,5789.303,2000,6246.377,5789.675,2000,6246.089,5789.548,2000,6246.227,5789.29,2000,6246.382
5789.549,2000,6246.723,5790.221,2000,6245.866,5789.035,2000,6246.849,5789.972,2000,6246.385,5789.169,2000,6246.838,5790.05,2000,6246.278,5789.435,2000,6246.772,5790.024,2000,6246.316,5789.838,2000,6246.527,5789.416,2000,6246.779
5789.628,2000,6246.916,5790.427,2000,6245.897,5789.027,2000,6247.057,5790.143,2000,6246.505,5789.184,2000,6247.046,5790.232,2000,6246.379,5789.494,2000,6246.972,5790.202,2000,6246.424,5789.987,2000,6246.672,5789.472,2000,6246.98
5789.701,2000,6247.111,5790.634,2000,6245.921,5789.013,2000,6247.265,5790.317,2000,6246.62,5789.191,2000,6247.254,5790.417,2000,6246.475,5789.547,2000,6247.173,5790.384,2000,6246.526,5790.142,2000,6246.812,5789.522,2000,6247.182
5789.767,2000,6247.309,5790.841,2000,6245.939,5788.991,2000,6247.472,5790.495,2000,6246.728,5789.192,2000,6247.462,5790.605,2000,6246.564,5789.593,2000,6247.376,5790.569,2000,6246.623,5790.3,2000,6246.947,5789.565,2000,6247.386
5789.827,2000,6247.509,5791.049,2000,6245.95,5788.963,2000,6247.678,5790.676,2000,6246.831,5789.187,2000,6247.671,5790.796,2000,6246.647,5789.633,2000,6247.581,5790.757,2000,6246.712,5790.463,2000,6247.077,5789.602,2000,6247.591
5789.88,2000,6247.71,5791.258,2000,6245.954,5788.928,2000,6247.884,5790.86,2000,6246.927,5789.174,2000,6247.879,5790.99,2000,6246.724,5789.666,2000,6247.787,5790.948,2000,6246.796,5790.63,2000,6247.201,5789.631,2000,6247.797
5789.926,2000,6247.914,5791.466,2000,6245.951,5788.887,2000,6248.088,5791.048,2000,6247.018,5789.154,2000,6248.086,5791.187,2000,6246.794,5789.692,2000,6247.993,5791.141,2000,6246.874,5790.802,2000,6247.319,5789.654,2000,6248.004
