9379.963,2013.226,10614.12,9411.983,1957.418,10628.96,9412.799,2014.405,10607.64,9398.185,2033.532,10690.52,9413.626,1970.284,10655.34,9408.3,2030.831,10617.22,9353.574,2017.247,10665,9383.73,2016.264,10691.16,9406.059,1982.641,10659.97,9405.039,2024.339,10648.75,9384.662,1987.378,10695.13,9359.138,2045.747,10643.22,9406.634,1986.784,10677.62,9372.792,1996.995,10600.76,9397.057,2006.829,10660.93
9379.693,2013.226,10614.43,9412.286,1957.418,10628.68,9412.847,2014.405,10607.22,9398.392,2033.532,10690.88,9413.243,1970.284,10655.5,9408.573,2030.831,10616.91,9353.207,2017.247,10664.81,9384.116,2016.264,10691.32,9405.663,1982.641,10659.84,9404.992,2024.339,10649.16,9384.34,1987.378,10694.87,9359.36,2045.747,10642.87,9406.909,1986.784,10677.93,9373.112,1996.995,10601.02,9397.377,2006.829,10660.66
9379.414,2013.226,10614.74,9412.588,1957.418,10628.39,9412.907,2014.405,10606.81,9398.595,2033.532,10691.24,9412.862,1970.284,10655.67,9408.844,2030.831,10616.59,9352.834,2017.247,10664.62,9384.497,2016.264,10691.49,9405.267,1982.641,10659.71,9404.952,2024.339,10649.58,9384.01,1987.378,10694.61,9359.575,2045.747,10642.51,9407.182,1986.784,10678.25,9373.44,1996.995,10601.28,9397.705,2006.829,10660.4
9379.125,2013.226,10615.04,9412.889,1957.418,10628.1,9412.98,2014.405,10606.4,9398.794,2033.532,10691.61,9412.482,1970.284,10655.84,9409.112,2030.831,10616.28,9352.455,2017.247,10664.45,9384.872,2016.264,10691.67,9404.87,1982.641,10659.59,9404.92,2024.339,10649.99,9383.672,1987.378,10694.37,9359.782,2045.747,10642.15,9407.45,1986.784,10678.56,9373.775,1996.995,10601.53,9398.041,2006.829,10660.16
9378.976,2013.226,10615.19,9413.038,1957.418,10627.96,9413.023,2014.405,10606.2,9398.892,2033.532,10691.79,9412.294,1970.284,10655.93,9409.245,2030.831,10616.12,9352.264,2017.247,10664.37,9385.057,2016.264,10691.77,9404.672,1982.641,10659.52,9404.907,2024.339,10650.2,9383.5,1987.378,10694.25,9359.882,2045.747,10641.96,9407.583,1986.784,10678.72,9373.946,1996.995,10601.65,9398.213,2006.829,10660.04
9378.821,2013.226,10615.33,9413.188,1957.418,10627.81,9413.072,2014.405,10605.99,9398.987,2033.532,10691.97,9412.105,1970.284,10656.02,9409.377,2030.831,10615.95,9352.069,2017.247,10664.29,9385.238,2016.264,10691.87,9404.473,1982.641,10659.46,9404.898,2024.339,10650.41,9383.324,1987.378,10694.14,9359.978,2045.747,10641.78,9407.714,1986.784,10678.88,9374.121,1996.995,10601.76,9398.389,2006.829,10659.93
9378.663,2013.226,10615.46,9413.336,1957.418,10627.67,9413.126,2014.405,10605.79,9399.082,2033.532,10692.16,9411.918,1970.284,10656.11,9409.508,2030.831,10615.79,9351.873,2017.247,10664.22,9385.417,2016.264,10691.98,9404.273,1982.641,10659.4,9404.894,2024.339,10650.62,9383.146,1987.378,10694.03,9360.069,2045.747,10641.59,9407.844,1986.784,10679.05,9374.299,1996.995,10601.87,9398.567,2006.829,10659.82
9378.5,2013.226,10615.59,9413.484,1957.418,10627.52,9413.186,2014.405,10605.59,9399.175,2033.532,10692.35,9411.731,1970.284,10656.21,9409.638,2030.831,10615.63,9351.675,2017.247,10664.16,9385.592,2016.264,10692.09,9404.074,1982.641,10659.34,9404.892,2024.339,10650.82,9382.964,1987.378,10693.93,9360.157,2045.747,10641.41,9407.973,1986.784,10679.21,9374.48,1996.995,10601.97,9398.749,2006.829,10659.72
9378.333,2013.226,10615.72,9413.633,1957.418,10627.38,9413.25,2014.405,10605.39,9399.266,2033.532,10692.53,9411.546,1970.284,10656.3,9409.767,2030.831,10615.46,9351.475,2017.247,10664.1,9385.763,2016.264,10692.21,9403.875,1982.641,10659.28,9404.894,2024.339,10651.03,9382.779,1987.378,10693.83,9360.241,2045.747,10641.21,9408.1,1986.784,10679.38,9374.665,1996.995,10602.07,9398.935,2006.829,10659.62
9378.162,2013.226,10615.84,9413.78,1957.418,10627.23,9413.319,2014.405,10605.2,9399.355,2033.532,10692.72,9411.361,1970.284,10656.4,9409.895,2030.831,10615.3,9351.272,2017.247,10664.05,9385.93,2016.264,10692.33,9403.675,1982.641,10659.22,9404.899,2024.339,10651.24,9382.592,1987.378,10693.74,9360.321,2045.747,10641.02,9408.226,1986.784,10679.54,9374.853,1996.995,10602.16,9399.123,2006.829,10659.53
