13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439
13193.55,2000,5439.934,13193.69,2000,5439.832,13193.52,2000,5439.952,13194.02,2000,5439.357,13193.99,2000,5439.443
13194.07,2000,5440.885,13194.42,2000,5440.64,13194,2000,5440.92,13195.06,2000,5439.681,13194.99,2000,5439.854
13194.56,2000,5441.853,13195.16,2000,5441.424,13194.46,2000,5441.904,13196.1,2000,5439.971,13196.01,2000,5440.232
13195.01,2000,5442.835,13195.93,2000,5442.185,13194.88,2000,5442.902,13197.15,2000,5440.226,13197.03,2000,5440.577
13195.43,2000,5443.833,13196.71,2000,5442.94,13195.27,2000,5443.914,13198.21,2000,5440.447,13198.07,2000,5440.888
13195.82,2000,5444.844,13197.49,2000,5443.691,13195.62,2000,5444.937,13199.28,2000,5440.633,13199.12,2000,5441.165
13196.18,2000,5445.867,13198.27,2000,5444.439,13195.94,2000,5445.972,13200.35,2000,5440.784,13200.17,2000,5441.407
13196.5,2000,5446.901,13199.06,2000,5445.185,13196.23,2000,5447.016,13201.43,2000,5440.899,13201.24,2000,5441.614
13196.79,2000,5447.945,13199.85,2000,5445.929,13196.48,2000,5448.069,13202.51,2000,5440.98,13202.31,2000,5441.787
13197.05,2000,5448.998,13200.64,2000,5446.672,13196.7,2000,5449.13,13203.59,2000,5441.025,13203.38,2000,5441.925
13197.27,2000,5450.058,13201.43,2000,5447.413,13196.88,2000,5450.198,13204.68,2000,5441.035,13204.46,2000,5442.027
13197.45,2000,5451.125,13202.22,2000,5448.153,13197.03,2000,5451.271,13205.76,2000,5441.009,13205.54,2000,5442.094
13197.6,2000,5452.198,13203.01,2000,5448.892,13197.15,2000,5452.349,13206.84,2000,5440.947,13206.62,2000,5442.126
13197.72,2000,5453.275,13203.8,2000,5449.63,13197.22,2000,5453.429,13207.92,2000,5440.851,13207.71,2000,5442.122
13197.8,2000,5454.356,13204.6,2000,5450.368,13197.27,2000,5454.512,13209,2000,5440.719,13208.79,2000,5442.083
