9263,2000,5298,9263,2000,5298,9263,2000,5298,9263,2000,5298,9263,2000,5298,9263,2000,5298,9263,2000,5298,9263,2000,5298,9263,2000,5298,9263,2000,5298,9263,2000,5298,9263,2000,5298,9263,2000,5298,9263,2000,5298,9263,2000,5298,9263,2000,5298,9263,2000,5298,9263,2000,5298,9263,2000,5298,9263,2000,5298
9263.41,2000,5298.071,9263.416,2000,5297.986,9263.416,2000,5298.03,9263.405,2000,5298.097,9263.388,2000,5298.154,9263.417,2000,5297.999,9263.034,2000,5298.415,9263.308,2000,5298.281,9263.413,2000,5298.057,9263.318,2000,5298.269,9263.16,2000,5298.385,9263.134,2000,5298.395,9263.158,2000,5298.386,9263.41,2000,5298.072,9263.383,2000,5298.166,9263.129,2000,5298.396,9263.263,2000,5298.323,9263.299,2000,5298.291,9263.412,2000,5298.063,9263.336,2000,5298.247
9263.823,2000,5298.129,9263.832,2000,5297.959,9263.832,2000,5298.046,9263.813,2000,5298.18,9263.779,2000,5298.295,9263.833,2000,5297.984,9263.056,2000,5298.831,9263.606,2000,5298.571,9263.827,2000,5298.1,9263.628,2000,5298.547,9263.308,2000,5298.774,9263.254,2000,5298.793,9263.304,2000,5298.776,9263.822,2000,5298.131,9263.771,2000,5298.318,9263.244,2000,5298.797,9263.515,2000,5298.655,9263.588,2000,5298.591,9263.826,2000,5298.113,9263.663,2000,5298.505
9264.237,2000,5298.173,9264.247,2000,5297.919,9264.249,2000,5298.049,9264.225,2000,5298.25,9264.176,2000,5298.423,9264.249,2000,5297.956,9263.063,2000,5299.248,9263.896,2000,5298.872,9264.243,2000,5298.129,9263.929,2000,5298.836,9263.442,2000,5299.169,9263.361,2000,5299.196,9263.436,2000,5299.171,9264.236,2000,5298.177,9264.163,2000,5298.458,9263.347,2000,5299.201,9263.756,2000,5298.995,9263.866,2000,5298.901,9264.241,2000,5298.149,9263.981,2000,5298.773
9264.445,2000,5298.188,9264.454,2000,5297.892,9264.457,2000,5298.044,9264.431,2000,5298.278,9264.376,2000,5298.48,9264.456,2000,5297.935,9263.061,2000,5299.456,9264.035,2000,5299.026,9264.451,2000,5298.137,9264.074,2000,5298.986,9263.503,2000,5299.368,9263.408,2000,5299.399,9263.495,2000,5299.371,9264.444,2000,5298.193,9264.361,2000,5298.522,9263.392,2000,5299.404,9263.871,2000,5299.168,9264,2000,5299.06,9264.449,2000,5298.161,9264.137,2000,5298.912
9264.653,2000,5298.197,9264.659,2000,5297.858,9264.665,2000,5298.032,9264.638,2000,5298.3,9264.578,2000,5298.531,9264.662,2000,5297.907,9263.051,2000,5299.664,9264.17,2000,5299.186,9264.659,2000,5298.138,9264.215,2000,5299.14,9263.558,2000,5299.569,9263.448,2000,5299.604,9263.548,2000,5299.573,9264.652,2000,5298.202,9264.562,2000,5298.579,9263.43,2000,5299.609,9263.98,2000,5299.346,9264.129,2000,5299.224,9264.657,2000,5298.165,9264.287,2000,5299.056
9264.861,2000,5298.199,9264.863,2000,5297.817,9264.872,2000,5298.013,9264.846,2000,5298.314,9264.781,2000,5298.576,9264.867,2000,5297.873,9263.034,2000,5299.872,9264.299,2000,5299.349,9264.867,2000,5298.132,9264.351,2000,5299.298,9263.605,2000,5299.772,9263.481,2000,5299.81,9263.595,2000,5299.776,9264.86,2000,5298.205,9264.763,2000,5298.635,9263.461,2000,5299.815,9264.084,2000,5299.526,9264.252,2000,5299.392,9264.865,2000,5298.163,9264.433,2000,5299.205
9265.069,2000,5298.194,9265.066,2000,5297.77,9265.079,2000,5297.987,9265.054,2000,5298.322,9264.986,2000,5298.613,9265.071,2000,5297.832,9263.011,2000,5300.079,9264.423,2000,5299.517,9265.075,2000,5298.12,9264.48,2000,5299.46,9263.646,2000,5299.976,9263.509,2000,5300.016,9263.635,2000,5299.98,9265.068,2000,5298.2,9264.963,2000,5298.691,9263.485,2000,5300.022,9264.182,2000,5299.71,9264.37,2000,5299.563,9265.073,2000,5298.153,9264.573,2000,5299.359
9265.277,2000,5298.182,9265.268,2000,5297.716,9265.285,2000,5297.954,9265.262,2000,5298.323,9265.192,2000,5298.644,9265.274,2000,5297.784,9262.98,2000,5300.285,9264.541,2000,5299.688,9265.282,2000,5298.1,9264.605,2000,5299.627,9263.681,2000,5300.182,9263.529,2000,5300.224,9263.668,2000,5300.186,9265.276,2000,5298.189,9265.163,2000,5298.747,9263.503,2000,5300.23,9264.273,2000,5299.897,9264.482,2000,5299.739,9265.281,2000,5298.137,9264.709,2000,5299.517
9265.484,2000,5298.164,9265.467,2000,5297.656,9265.49,2000,5297.915,9265.47,2000,5298.317,9265.399,2000,5298.668,9265.476,2000,5297.729,9262.943,2000,5300.49,9264.653,2000,5299.863,9265.489,2000,5298.074,9264.725,2000,5299.798,9263.708,2000,5300.388,9263.543,2000,5300.432,9263.694,2000,5300.393,9265.484,2000,5298.171,9265.363,2000,5298.804,9263.514,2000,5300.438,9264.358,2000,5300.087,9264.589,2000,5299.918,9265.488,2000,5298.114,9264.843,2000,5299.676
