13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439,13193,2000,5439
13194.02,2000,5439.372,13193.61,2000,5439.897,13193.88,2000,5439.639,13193.71,2000,5439.815,13193.4,2000,5440.007,13193.21,2000,5440.063,13194.08,2000,5439.112,13193.99,2000,5439.436,13194.08,2000,5439.007,13194.05,2000,5439.253
13195.05,2000,5439.709,13194.19,2000,5440.813,13194.73,2000,5440.307,13194.4,2000,5440.653,13193.77,2000,5441.026,13193.38,2000,5441.133,13195.16,2000,5439.188,13195,2000,5439.839,13195.17,2000,5438.979,13195.12,2000,5439.471
13196.09,2000,5440.014,13194.73,2000,5441.749,13195.56,2000,5441.001,13195.06,2000,5441.513,13194.1,2000,5442.056,13193.51,2000,5442.208,13196.24,2000,5439.23,13196.01,2000,5440.21,13196.25,2000,5438.916,13196.18,2000,5439.655
13197.14,2000,5440.284,13195.25,2000,5442.701,13196.37,2000,5441.723,13195.69,2000,5442.394,13194.4,2000,5443.097,13193.61,2000,5443.287,13197.32,2000,5439.236,13197.04,2000,5440.547,13197.33,2000,5438.817,13197.26,2000,5439.803
13198.19,2000,5440.519,13195.73,2000,5443.669,13197.15,2000,5442.471,13196.29,2000,5443.294,13194.67,2000,5444.147,13193.68,2000,5444.368,13198.41,2000,5439.206,13198.08,2000,5440.85,13198.4,2000,5438.684,13198.33,2000,5439.917
13199.26,2000,5440.72,13196.19,2000,5444.653,13197.91,2000,5443.244,13196.86,2000,5444.215,13194.9,2000,5445.206,13193.71,2000,5445.451,13199.49,2000,5439.141,13199.13,2000,5441.119,13199.47,2000,5438.515,13199.41,2000,5439.994
13200.33,2000,5440.886,13196.61,2000,5445.652,13198.64,2000,5444.042,13197.4,2000,5445.153,13195.1,2000,5446.271,13193.7,2000,5446.535,13200.57,2000,5439.041,13200.19,2000,5441.354,13200.54,2000,5438.311,13200.5,2000,5440.037
13201.4,2000,5441.017,13197,2000,5446.664,13199.35,2000,5444.863,13197.92,2000,5446.109,13195.26,2000,5447.342,13193.66,2000,5447.617,13201.64,2000,5438.905,13201.25,2000,5441.553,13201.59,2000,5438.072,13201.58,2000,5440.043
13202.48,2000,5441.112,13197.35,2000,5447.688,13200.03,2000,5445.707,13198.39,2000,5447.081,13195.39,2000,5448.418,13193.59,2000,5448.698,13202.71,2000,5438.734,13202.33,2000,5441.718,13202.64,2000,5437.799,13202.66,2000,5440.015
13203.56,2000,5441.172,13197.67,2000,5448.722,13200.68,2000,5446.572,13198.84,2000,5448.067,13195.48,2000,5449.498,13193.48,2000,5449.775,13203.78,2000,5438.529,13203.4,2000,5441.847,13203.68,2000,5437.492,13203.74,2000,5439.951
13204.65,2000,5441.197,13197.96,2000,5449.767,13201.3,2000,5447.458,13199.25,2000,5449.068,13195.54,2000,5450.58,13193.33,2000,5450.849,13204.83,2000,5438.289,13204.48,2000,5441.941,13204.71,2000,5437.15,13204.82,2000,5439.852
13205.73,2000,5441.187,13198.21,2000,5450.821,13201.9,2000,5448.365,13199.63,2000,5450.083,13195.56,2000,5451.663,13193.15,2000,5451.917,13205.88,2000,5438.014,13205.56,2000,5442.02,13205.72,2000,5436.776,13205.9,2000,5439.718
13206.81,2000,5441.14,13198.43,2000,5451.882,13202.46,2000,5449.29,13199.98,2000,5451.108,13195.54,2000,5452.746,13192.93,2000,5452.978,13206.92,2000,5437.705,13206.64,2000,5442.101,13206.73,2000,5436.368,13206.97,2000,5439.548
13207.89,2000,5441.059,13198.61,2000,5452.95,13203,2000,5450.233,13200.3,2000,5452.145,13195.49,2000,5453.828,13192.68,2000,5454.032,13207.95,2000,5437.362,13207.72,2000,5442.186,13207.72,2000,5435.928,13208.03,2000,5439.344
13208.97,2000,5440.942,13198.76,2000,5454.023,13203.51,2000,5451.186,13200.58,2000,5453.191,13195.41,2000,5454.908,13192.39,2000,5455.077,13208.96,2000,5436.986,13208.8,2000,5442.275,13208.69,2000,5435.455,13209.09,2000,5439.104
